user,embedding
265,"[-0.0278656966984272, 0.05396764725446701, 0.022755369544029236, 0.019984237849712372, -0.037294402718544006, 0.07265543192625046, 0.037903860211372375, 0.07082381099462509, -0.052111897617578506, -0.014885909855365753, 0.04500439763069153, 0.06875831633806229, 0.02522137761116028, 0.010822311043739319, 0.03962276875972748, 0.07308580726385117, -0.035811152309179306, -0.06285471469163895, 0.020481683313846588, 0.03791077435016632, -0.07287368178367615, 0.06362011283636093, -0.040080539882183075, -0.009632572531700134, 0.07225462049245834, -0.00877051055431366, 0.04313591122627258, -0.07651820033788681, 0.015709146857261658, -0.0035792067646980286, 0.05317003279924393, -0.06882677227258682, 0.07098094373941422, 0.060185544192790985, 0.028444811701774597, 0.012699320912361145, -0.06576694548130035, -0.011831358075141907, -0.05876469612121582, 0.03376298397779465, 0.0262451171875, 0.06611158698797226, 0.07414550334215164, 0.028055191040039062, -0.020805560052394867, 0.04350186139345169, 0.04616297781467438, -0.076167032122612, 0.03824464976787567, -0.06818871200084686, -0.06447893381118774, -0.016746599227190018, -0.008740276098251343, 0.02553042769432068, -0.05139005556702614, 0.01580725610256195, 0.0692383274435997, -0.0601397268474102, 0.06242988258600235, 0.05109650641679764, -0.04028787091374397, 0.04393583536148071, -0.03997698053717613, 0.0026636794209480286]"
494,"[0.024512462317943573, 0.049990199506282806, 0.049928776919841766, -0.0325179323554039, 0.05876696854829788, -0.005906090140342712, -0.039020393043756485, -0.014465421438217163, -0.0688043162226677, 0.009789273142814636, 0.03318583220243454, -0.0014041885733604431, -0.022591587156057358, -0.034086428582668304, -0.06769074499607086, -0.03907915577292442, 0.03640100359916687, -0.06776414811611176, 0.030301064252853394, -0.050372783094644547, -0.000914745032787323, -0.048353686928749084, 0.0021974146366119385, -0.05752580985426903, 0.005707904696464539, 0.06294030696153641, 0.016676150262355804, 0.06407960504293442, 0.004424475133419037, 0.060535915195941925, 0.052941493690013885, 0.06127973645925522, 0.007780596613883972, 0.06416072696447372, -0.042255256325006485, 0.03338926285505295, -0.06014248728752136, -0.055510513484478, -0.04389217495918274, 0.026630975306034088, 0.060951583087444305, 0.007442042231559753, -0.0270124152302742, 0.06741916388273239, -0.01807457208633423, 0.05230291932821274, -0.011713281273841858, 0.01896953582763672, -0.00918811559677124, 0.07613585144281387, 0.03455345332622528, -0.017899222671985626, -0.048316068947315216, 0.06052999943494797, -0.07143344730138779, 0.016200706362724304, 0.0006241649389266968, 0.027834907174110413, -0.0032864436507225037, 0.034798868000507355, -0.06402832269668579, 0.05935690551996231, -0.01019633561372757, -0.04017467051744461]"
789,"[0.036030448973178864, -0.02838585153222084, -0.06847745180130005, 0.02465895563364029, -0.007437296211719513, 0.00873441994190216, 0.06297566741704941, -0.06000205874443054, 0.030435368418693542, 0.05958382040262222, -0.03638627752661705, 0.01336245983839035, 0.05334562808275223, -0.03753122687339783, -0.015360325574874878, 0.011626720428466797, 0.04425392299890518, 0.0161140039563179, 0.030334480106830597, -0.004116639494895935, -0.07277210056781769, 0.06360798329114914, -0.07704152911901474, 0.04323676973581314, -0.011360235512256622, -0.0699034184217453, 0.06684515625238419, 0.07245900481939316, -0.061588119715452194, -0.021923094987869263, 0.041123420000076294, 0.05103597790002823, 0.00012580305337905884, -0.009671881794929504, 0.06886575371026993, 0.043112874031066895, -0.06612528860569, -0.05754446983337402, -0.028238192200660706, 0.031585462391376495, 0.01990167796611786, -0.06186961010098457, 0.0552387461066246, 0.04635260999202728, -0.015991918742656708, 0.014552377164363861, 0.06325908750295639, -0.0019511431455612183, 0.04345224052667618, 0.008972562849521637, 0.07380682975053787, 0.014843113720417023, -0.06061326712369919, 0.06655389815568924, -0.04664861783385277, -0.05856238678097725, 0.034358568489551544, -0.029464513063430786, -0.06086039915680885, -0.04620136693120003, -0.0754355862736702, -0.04887181892991066, 0.05447874218225479, 0.058169759809970856]"
778,"[0.03645706921815872, 0.07010849565267563, 0.006895095109939575, 0.05338359624147415, 0.02762354165315628, 0.05988890677690506, 0.04564492404460907, -0.0014435052871704102, 0.030548416078090668, 0.011035330593585968, -0.015540964901447296, 0.02790408581495285, -0.047002390027046204, -0.04917893558740616, 0.0027175620198249817, -0.044654328376054764, 0.033360160887241364, -0.03416795656085014, 0.027857191860675812, 0.004761919379234314, -0.056026868522167206, -0.038731321692466736, 0.036608390510082245, -0.05213923752307892, -0.0512348935008049, 0.006817430257797241, 0.0031872019171714783, -0.023701924830675125, 0.02014126628637314, -0.02930184081196785, 0.06746385246515274, -0.051275189965963364, 0.01837681233882904, 0.01914989948272705, -0.013465695083141327, 0.026414833962917328, -0.05610078573226929, 0.042333804070949554, 0.024256065487861633, 0.06855379790067673, -0.006220661103725433, 0.05157751590013504, -0.04159243404865265, -0.012809395790100098, 0.05347584933042526, -0.03199898824095726, -0.04444565996527672, 0.026238717138767242, 0.0399605929851532, -0.0172557532787323, 0.07017678767442703, 0.016368649899959564, 0.039427801966667175, -0.026316966861486435, 0.03251837193965912, -0.017147373408079147, 0.053178898990154266, -0.05893471837043762, 0.008972018957138062, 0.0027594715356826782, 0.02431037276983261, -0.04771033674478531, -0.006766512989997864, 0.029302112758159637]"
935,"[-0.03327544778585434, -0.059546709060668945, -0.05143468454480171, -0.029079876840114594, -0.044040221720933914, 0.0070844292640686035, -0.06739062070846558, 0.05598042160272598, 0.061113663017749786, 0.07408524304628372, -0.01564624533057213, -0.028782594949007034, -0.0015419796109199524, -0.03819950297474861, 0.07696980983018875, 0.036524295806884766, 0.058654241263866425, 0.02564632147550583, -0.0743112862110138, 0.06220688670873642, 0.06317771226167679, 0.04740244150161743, -0.044941496104002, 0.0021333470940589905, -0.015463486313819885, -0.003384105861186981, -0.05602573603391647, 0.014807797968387604, 0.014453388750553131, 0.06590826064348221, 0.04149977117776871, -0.010438941419124603, -0.03853987902402878, 0.007104992866516113, 0.04677505046129227, -0.04953989386558533, 0.015394173562526703, 0.032907672226428986, 0.07142432779073715, -0.06981746107339859, 0.06790415197610855, -0.06661316752433777, -0.013065993785858154, -0.03222256526350975, 0.01168081909418106, -0.047910191118717194, 0.043182194232940674, -0.07471593469381332, 0.0766584500670433, 0.04416082054376602, 0.07406630367040634, -0.07010674476623535, -0.06658542156219482, -0.004446551203727722, -0.008301801979541779, -0.012411825358867645, -0.032836027443408966, 0.07118041068315506, 0.07628846913576126, 0.011132217943668365, 0.03364165872335434, -0.03610226511955261, 0.04586120694875717, 0.029787570238113403]"
19,"[0.02866332232952118, -0.05274026840925217, -0.04398655891418457, -0.01401837170124054, -0.03344310447573662, -0.06192708760499954, -0.0028064921498298645, 0.06997010856866837, 0.03560541570186615, -0.014040224254131317, -0.033687613904476166, -0.03672575205564499, -0.06618265807628632, -0.0376521572470665, -0.06866665184497833, 0.0683165118098259, 0.0616169199347496, -0.06055677682161331, 0.045058660209178925, 0.06320033222436905, 0.047245658934116364, -0.04719161242246628, -0.014529705047607422, -0.039051689207553864, 0.034935712814331055, -0.022912748157978058, -0.020700890570878983, -0.018787190318107605, -0.015882406383752823, 0.010395258665084839, 0.01710907369852066, -0.039128322154283524, 0.009677253663539886, 0.07672902196645737, 0.062017835676670074, -0.005074247717857361, 0.0010365545749664307, -0.017177730798721313, -0.040878258645534515, 0.05174807459115982, 0.03607243299484253, -0.0348840095102787, -0.014385990798473358, -0.018740825355052948, 0.06990345567464828, -0.025294199585914612, -0.07090989500284195, 0.050709761679172516, -0.0719168484210968, -0.0647730827331543, 0.037961430847644806, 0.02655835449695587, 0.06927203387022018, -0.011451438069343567, -0.013510428369045258, 0.0529826357960701, -0.008694693446159363, -0.01596718281507492, -0.0696985274553299, -0.044983457773923874, -0.043134722858667374, -0.06619186699390411, 0.06643039733171463, -0.033471014350652695]"
814,"[-0.06251031905412674, -0.007934577763080597, -0.07669340819120407, 0.061281777918338776, 0.024380750954151154, -0.01216229796409607, 0.044458791613578796, 0.003826342523097992, -0.06027713418006897, -0.036152295768260956, -0.0193055160343647, 0.03669688105583191, -0.013512365520000458, -0.07200039178133011, -0.021097607910633087, -0.06058491766452789, -0.013851746916770935, -0.05569256842136383, -0.015238981693983078, -0.061893194913864136, 0.022812388837337494, 0.07217591255903244, -0.001339353621006012, 0.02880711853504181, 0.010656699538230896, 0.029903769493103027, -0.05935773253440857, -0.013094104826450348, -0.06711524724960327, -0.05062069743871689, 0.00650680810213089, 0.032325275242328644, -0.015588805079460144, 0.00021690130233764648, -0.014498822391033173, -0.018401142209768295, -0.06337536871433258, -0.009122811257839203, 0.012180328369140625, 0.014218054711818695, -0.06895410269498825, 0.03295223414897919, -0.06380034983158112, 0.06861617416143417, 0.075840063393116, -0.067190982401371, -0.020144809037446976, 0.0767318531870842, 0.0715179368853569, 0.03268170356750488, -0.009146541357040405, -0.04898027330636978, 0.036018356680870056, 0.06898056715726852, -0.002154603600502014, 0.05474155396223068, -0.01746153086423874, 0.03389713913202286, 0.011367052793502808, 0.06650035828351974, 0.007537856698036194, -0.052950140088796616, 0.0543709471821785, 0.061060480773448944]"
536,"[-0.0028462260961532593, -0.013795621693134308, -0.06501609832048416, 0.0444631427526474, 0.00966191291809082, -0.03179938346147537, -0.06036525219678879, 0.046429410576820374, 0.07253601402044296, -0.05904250591993332, 0.01963728666305542, 0.04536127299070358, -0.06566638499498367, -0.033440962433815, 0.05324580520391464, 0.05791115015745163, -0.03818386048078537, -0.06770060211420059, 0.07093595713376999, 0.02546238899230957, -0.040607016533613205, 0.017399273812770844, 0.022169210016727448, -0.006469756364822388, 0.04832615703344345, -0.008687347173690796, 0.025222644209861755, 0.07412511855363846, 0.009438872337341309, 0.05801229923963547, 0.060079120099544525, 0.040360234677791595, 0.07176826149225235, 0.07344908267259598, 0.07177615910768509, 0.06828770786523819, -0.0691230446100235, -0.04595404118299484, 0.016938909888267517, -0.05126727744936943, 0.06567873805761337, 0.010343454778194427, 0.025578193366527557, 0.024581246078014374, 0.04793677479028702, 0.028875984251499176, -0.07240847498178482, 0.03450311720371246, -0.0006269589066505432, 0.022341005504131317, 0.014336012303829193, 0.03031175583600998, -0.07415234297513962, 0.011069566011428833, -0.030704300850629807, -0.02597138285636902, -0.023892220109701157, -0.06697627902030945, 0.04513005167245865, 0.0326060876250267, -0.05425015836954117, -0.05159061774611473, -0.07451463490724564, -0.05791874974966049]"
378,"[-0.017642445862293243, 0.0275728777050972, -0.06861548870801926, 0.009721770882606506, -0.058043647557497025, 0.012049801647663116, -0.07629331201314926, 0.07002527266740799, 0.024793028831481934, -0.005043789744377136, -0.014957241714000702, 0.05577348917722702, -0.04289773106575012, 0.020379915833473206, -0.018448207527399063, -0.012197993695735931, 0.07583146542310715, -0.07456733286380768, -0.06429187953472137, 0.0346749871969223, -0.03710668534040451, 0.04268337041139603, 0.05810307711362839, -0.02388545498251915, 0.06840407103300095, -0.006573520600795746, -0.016106504946947098, 0.041591577231884, 0.06321922689676285, -0.0114012211561203, 0.05420491844415665, 0.0493452325463295, 0.010381937026977539, -0.05628558620810509, -0.011873438954353333, -0.055237285792827606, 0.02404942363500595, -0.06852247565984726, 0.06688020378351212, 0.004076860845088959, -0.07375116646289825, -0.0505463182926178, -0.03297082334756851, -0.07501556724309921, -0.012791477143764496, 0.055548183619976044, -0.07000168412923813, -0.0272684283554554, 0.014572970569133759, 0.07297774404287338, 0.07258691638708115, -0.03287721425294876, -0.03310655057430267, 0.00254647433757782, -0.07599692046642303, -0.0680387020111084, 0.01692548394203186, -0.0168103389441967, -0.029649127274751663, 0.013511978089809418, -0.07130149006843567, 0.025196820497512817, -0.015176299959421158, 0.07663483172655106]"
368,"[0.03358830511569977, -0.019032657146453857, 0.008222043514251709, 0.0027716830372810364, 0.057525791227817535, 0.06250356882810593, 0.04377279430627823, 0.034764260053634644, 0.055708445608615875, 0.008075036108493805, 0.03770116716623306, 0.046186380088329315, -0.04353148490190506, -0.0032823309302330017, 0.06337591260671616, -0.06937789171934128, 0.05768386274576187, -0.017427850514650345, 0.05247480422258377, 0.06540613621473312, 0.03874177485704422, 0.022867463529109955, 0.015183404088020325, -0.011664919555187225, 0.03717996925115585, 0.048270635306835175, -0.007464706897735596, 0.05345191806554794, 0.06548645347356796, -0.012916423380374908, 0.07189533859491348, 0.050879426300525665, -0.07471300661563873, 0.05833836644887924, -0.07514283806085587, -0.038192521780729294, -0.012153610587120056, 0.02142411470413208, -0.055933766067028046, -0.05891630798578262, 0.039344094693660736, -0.02769094705581665, 0.06236376613378525, -0.0721764788031578, -0.0508502721786499, -0.05812092125415802, -0.07405959069728851, -0.02248641848564148, -0.05753660202026367, -0.03236003965139389, -0.031003937125205994, 0.07657723873853683, 0.07335511595010757, -0.01734662801027298, -0.041086114943027496, 0.019360914826393127, 0.041286587715148926, -0.05703307315707207, 0.04048409312963486, 0.047736845910549164, -0.07265505939722061, -0.03553076460957527, -0.030127644538879395, -0.03079378977417946]"
84,"[0.07436365634202957, 0.049381695687770844, 0.06475850194692612, 0.0020149201154708862, 0.016425326466560364, 0.05850296467542648, -0.022414635866880417, 0.00929335504770279, 0.06579350680112839, -0.05422975867986679, -0.07658287137746811, -0.01920822635293007, -0.00706404447555542, -0.021484512835741043, 0.029745295643806458, -0.011363878846168518, 0.014315478503704071, -0.036339376121759415, 0.07129422575235367, 0.006331458687782288, 0.07700938731431961, 0.053020574152469635, 0.05704263597726822, -0.07505230605602264, -0.010433554649353027, -0.0508585050702095, -0.05636102333664894, 0.075113944709301, -0.02752004936337471, 0.05667205899953842, 0.04652957618236542, 0.01767713576555252, 0.036160245537757874, -0.06430947780609131, -0.06691031157970428, -0.0071758851408958435, -0.020404677838087082, 0.05153428763151169, 0.013340160250663757, -0.04032539576292038, 0.06706834584474564, 0.06312005966901779, -0.04679514467716217, -0.053283676505088806, 0.028347231447696686, 0.05220118910074234, -0.0464651994407177, 0.017121784389019012, 0.014983363449573517, 0.04241012781858444, 0.05947460979223251, -0.05421636998653412, -0.036479391157627106, -0.05407286435365677, 0.05496079474687576, 0.05927463620901108, 0.001579292118549347, -0.01960418000817299, 0.008572869002819061, 0.0766969844698906, -0.005320146679878235, -0.0663355365395546, -0.05086638405919075, -0.0033243298530578613]"
62,"[0.011562913656234741, 0.024472862482070923, 0.0004962310194969177, 0.022061586380004883, 0.07076915353536606, 0.04290991276502609, -0.0257035493850708, -0.06688075512647629, 0.003279067575931549, -0.014161475002765656, -0.018953807651996613, -0.05558256059885025, 0.03718111664056778, 0.050738729536533356, -0.020220264792442322, 0.02072279155254364, -0.05756906419992447, -0.017683688551187515, -0.035537950694561005, -0.06087615340948105, -0.058824822306632996, 0.07026196271181107, -0.005067020654678345, 0.054029546678066254, -0.02464999258518219, -0.028502993285655975, 0.0014047250151634216, -0.014387555420398712, -0.051361631602048874, -0.011357948184013367, -0.027522746473550797, -0.017276693135499954, -0.041281651705503464, -0.071271613240242, 0.06293376535177231, -0.028103351593017578, -0.01729719713330269, -0.003040716052055359, -0.022152431309223175, 0.039636701345443726, -0.03827472776174545, -0.07385212928056717, 0.052760981023311615, 0.057683758437633514, -0.031887564808130264, -0.06063058227300644, -0.0339689776301384, -0.019745077937841415, -0.004290968179702759, 0.04571708291769028, 0.04595230519771576, -0.01134248822927475, 0.05536765605211258, 0.04454599320888519, -0.05592389404773712, 0.009906403720378876, -0.04664221405982971, -0.028022605925798416, 0.037851132452487946, 0.02170800417661667, -0.008236318826675415, -0.05280962958931923, -0.0070326849818229675, -0.025840193033218384]"
382,"[-0.006693437695503235, 0.00813988596200943, -0.05457853898406029, -0.028644423931837082, 0.02390383929014206, 0.04801934212446213, 0.06680511683225632, -0.06001272052526474, -0.031105462461709976, -0.0074188485741615295, -0.06460186094045639, -0.07071646302938461, 0.06808414310216904, -0.056906815618276596, 0.06152089685201645, 0.00566023588180542, 0.03287803381681442, -0.016244128346443176, -0.016453735530376434, 0.0037414580583572388, 0.02421656996011734, -0.056529320776462555, 0.02796732634305954, -0.051835253834724426, -0.05482594668865204, 0.01815319061279297, -0.07423192262649536, 0.06663801521062851, 0.003203555941581726, -0.010421216487884521, -0.06092412769794464, -0.07440639287233353, 0.041204117238521576, 0.009209871292114258, -0.03545469418168068, -0.03080432489514351, -0.021343808621168137, 0.05410293489694595, 0.046975649893283844, -0.01308760792016983, 0.034685999155044556, 0.029724672436714172, -0.07389427721500397, -0.03719830885529518, 0.05467946082353592, -0.05920957773923874, 0.012075848877429962, -0.057659439742565155, -0.06010891869664192, -0.019351903349161148, -0.04662144556641579, 0.00827430933713913, -0.07215702533721924, 0.00801578164100647, 0.0454220324754715, 0.06521033495664597, -0.0555606335401535, -0.01676013693213463, -0.015671685338020325, 0.06909932941198349, -0.04261003062129021, -0.05719175934791565, 0.07270679622888565, 0.00014525651931762695]"
273,"[0.07404575496912003, 0.00546833872795105, 0.05038929730653763, 0.058926112949848175, 0.07293444126844406, 0.06378094106912613, 0.05912754684686661, 0.001566767692565918, 0.031191252171993256, -0.05477896332740784, 0.019142933189868927, -0.05687486752867699, -0.025328218936920166, 0.05107950419187546, -0.06085004657506943, -0.01354045420885086, 0.025113143026828766, -0.0493362694978714, -0.06727904826402664, 0.05179641395807266, -0.01020234078168869, 0.045987196266651154, 0.035380952060222626, 0.020149588584899902, -0.05345074459910393, 0.03315137326717377, -0.04597994685173035, 0.02647169679403305, -0.0755978375673294, -0.03421285003423691, -0.020238365978002548, -0.04205009341239929, -0.055920541286468506, 0.010723136365413666, 0.05062180012464523, 0.06743369251489639, -0.01687779650092125, -0.029829297214746475, -0.03539079427719116, -0.02979445829987526, 0.0013462826609611511, -0.05280531197786331, -0.018832769244909286, 0.060874633491039276, -0.0386497937142849, 0.013595342636108398, -0.044829677790403366, -0.0009527802467346191, -0.033478107303380966, -0.019288308918476105, 0.041773781180381775, 0.004567883908748627, -0.048196613788604736, -0.04597192257642746, -0.04327916353940964, -0.00897662341594696, 0.07034214586019516, -0.010546021163463593, 0.0017123743891716003, -0.05375446751713753, 0.04500482231378555, 0.059068359434604645, -0.0393412783741951, 0.020098283886909485]"
286,"[-0.017540231347084045, -0.04450874775648117, 0.029595136642456055, 0.016966037452220917, -0.02376091107726097, -0.02980124205350876, -0.05410504341125488, 0.07393864542245865, -0.014101192355155945, -0.06935038417577744, -0.030259139835834503, -0.03296201676130295, 0.07504536956548691, 0.04654563218355179, 0.04354197531938553, 0.019999511539936066, 0.02902130037546158, -0.0018639564514160156, 0.03552182763814926, -0.0037794560194015503, 0.036011576652526855, 0.00788571685552597, 0.05229199677705765, 0.02604334056377411, -0.004256479442119598, 0.06991172581911087, 0.041526757180690765, -0.014472238719463348, -0.02825106680393219, 0.058557651937007904, -0.0015536695718765259, -0.049457013607025146, 0.0018338412046432495, 0.05961092561483383, 0.004954226315021515, 0.044534504413604736, -0.06848251819610596, -0.0030350014567375183, -0.017117135226726532, -0.03527884557843208, 0.0026624947786331177, 0.032402217388153076, -0.04744892194867134, -0.04016481712460518, -0.059887293726205826, -0.06289980560541153, -0.04185818135738373, -0.0018780305981636047, -0.014791931957006454, -0.038304559886455536, 0.030728980898857117, 0.012970395386219025, -0.05292084068059921, 0.003473527729511261, -0.03406445309519768, 0.027446947991847992, 0.022483795881271362, -0.0622343048453331, -0.013666532933712006, -0.011453673243522644, -0.014825042337179184, -0.002666078507900238, -0.002111591398715973, -0.04415572062134743]"
361,"[-0.04941798746585846, -0.025310754776000977, -0.02447754144668579, 0.0500350221991539, -0.06673985719680786, -0.05158165469765663, 0.020686917006969452, 0.027384579181671143, 0.025682732462882996, -0.06374118477106094, -0.031845513731241226, -0.06472478061914444, -0.028564918786287308, -0.030704863369464874, -0.02744901180267334, -0.038454946130514145, -0.014624975621700287, -0.06290123611688614, 0.053876809775829315, 0.0654560849070549, 0.06651296466588974, 0.02414757013320923, -0.040857039391994476, -0.07610438764095306, -0.025871068239212036, -0.06256616860628128, -0.047423601150512695, -0.072430819272995, -0.03964848816394806, -0.046878036111593246, -0.05501208081841469, 0.027638383209705353, 0.02602626383304596, -0.020352035760879517, 0.014604702591896057, -0.0025814175605773926, -0.02449849620461464, 0.06667960435152054, -0.049151744693517685, -0.029492557048797607, 0.03352554142475128, -0.0758015513420105, 0.0328742116689682, -0.02910192683339119, -0.05252256244421005, -0.06835339218378067, -0.01425151526927948, 0.059719718992710114, 0.015063434839248657, 0.013511523604393005, 0.03838113695383072, -0.015032116323709488, 0.026685871183872223, -0.02240227907896042, -0.038896024227142334, -0.07252234220504761, 0.010214544832706451, -0.014641143381595612, -0.005020469427108765, -0.010633870959281921, 0.04030768573284149, 0.01690780371427536, -0.0063159167766571045, 0.04447963088750839]"
355,"[-0.05661982297897339, 0.04544757306575775, 0.008114002645015717, 0.005452834069728851, -0.06850540637969971, -0.07388138771057129, -0.04965033382177353, 0.0031501948833465576, 0.00624769926071167, -0.04942263662815094, 0.044352367520332336, 0.017822816967964172, 0.06396158784627914, -0.0616694912314415, -0.04903757944703102, 0.033001795411109924, 0.056358613073825836, 0.031519852578639984, -0.06764724105596542, -0.06120206043124199, -0.052943386137485504, -0.01812220737338066, 0.03505438566207886, 0.04847321659326553, -0.0641600489616394, -0.02471756935119629, -0.038441840559244156, 0.03686985373497009, 0.07274977117776871, 0.038585253059864044, 0.007716745138168335, 0.007174983620643616, -0.013065598905086517, 0.06825361400842667, 0.05710507184267044, 0.004547394812107086, -0.06361689418554306, -0.03148149326443672, -0.031308867037296295, -0.028736788779497147, 0.043207667768001556, -0.07141927629709244, -0.04051802679896355, 0.020352527499198914, -0.04823818802833557, -0.0483255535364151, -0.03467235714197159, -0.06871946156024933, -0.036202069371938705, -0.002950601279735565, -0.048178087919950485, -0.00767989456653595, -0.040156103670597076, -0.03548186644911766, -0.00235961377620697, -0.07063433527946472, 0.03895796090364456, -0.03477942943572998, -0.07531409710645676, 0.01768108457326889, -0.06470789760351181, -0.053925372660160065, -0.06819237768650055, 0.04043380916118622]"
555,"[-0.013466253876686096, -0.06231284141540527, -0.0008683949708938599, -0.06923875212669373, 0.060000769793987274, 0.07553396373987198, 0.02853957563638687, -0.005036547780036926, 0.04520775377750397, -0.0473126545548439, -0.05007059872150421, -0.011343628168106079, 0.029317311942577362, -0.07513894140720367, 0.00782380998134613, 0.0406775027513504, 0.000873267650604248, 0.041762225329875946, -0.07361537218093872, 0.06371795386075974, 0.06303130835294724, -0.030305709689855576, -0.04790055379271507, 0.07562597841024399, 0.030667193233966827, -0.0021384358406066895, 0.060054950416088104, 0.05496842414140701, -0.02292454242706299, 0.0350598469376564, -0.05195523798465729, 0.05173317342996597, 0.028565406799316406, 0.04354194551706314, -0.06763040274381638, -0.025823142379522324, -0.0011369213461875916, -0.05844317004084587, -0.03551933541893959, 0.047220379114151, -0.05904802680015564, -0.032469991594552994, -0.02205139771103859, 0.0273597314953804, -0.029010865837335587, 0.06817954033613205, -0.04153386503458023, 0.0011124387383460999, -0.07088454067707062, -0.046570293605327606, 0.045651331543922424, 0.07606986910104752, -0.06937289983034134, 0.0616055503487587, -0.034722600132226944, -0.0044665709137916565, 0.053963012993335724, 0.05891814082860947, 0.0036771371960639954, -0.007140316069126129, 0.022846780717372894, -0.07649906724691391, -0.05234317481517792, 0.006180748343467712]"
279,"[0.06437096744775772, -0.04189760237932205, -0.024243053048849106, -0.07164221256971359, -0.04218269884586334, 0.020756259560585022, -0.049089595675468445, -0.013899058103561401, 0.061387740075588226, -0.061409614980220795, -0.03301161527633667, 0.07428643852472305, -0.04751332849264145, -0.029533755034208298, 0.0142294242978096, -0.0008438378572463989, 0.053703464567661285, 0.0626131072640419, -0.012409090995788574, 0.05930722504854202, -0.07539781183004379, 0.0052358731627464294, -0.0068435147404670715, -0.014997638761997223, -0.037219222635030746, 0.03572578728199005, -0.07053422927856445, 0.0294787734746933, 0.04664883762598038, -0.015204153954982758, 0.022076331079006195, 0.07434480637311935, -0.013279750943183899, -0.042272213846445084, 0.06776811927556992, -0.019061092287302017, 0.00031523406505584717, 0.06223612278699875, -0.06432662904262543, 0.0018521547317504883, -0.039164721965789795, 0.06153925508260727, -0.06786183267831802, -0.046875037252902985, 0.041186049580574036, -0.029484212398529053, 0.01622747629880905, -0.02395542711019516, 0.05899921804666519, 0.020387165248394012, 0.040718741714954376, -0.0025202855467796326, 0.002552114427089691, 0.024539709091186523, -0.06847690790891647, 0.068898044526577, -0.07186180353164673, 0.04454959183931351, -0.017961867153644562, 0.0746191069483757, 0.0201626718044281, -0.024675648659467697, 0.07516973465681076, 0.07311416417360306]"
13,"[-0.005288034677505493, 0.0011459067463874817, 0.029083706438541412, 0.034280143678188324, -0.06037033349275589, -0.009413294494152069, -0.00318300724029541, 0.027151398360729218, -0.06415218114852905, -0.05637126415967941, -0.07010210305452347, 0.07229132205247879, -0.013637647032737732, -0.05740395188331604, -0.0610390305519104, 0.0021666288375854492, -0.0021454021334648132, 0.06874493509531021, -0.060302309691905975, 0.00917401909828186, -0.043892331421375275, 0.027165047824382782, -0.02139904722571373, 0.057164035737514496, -0.006608389317989349, 0.00953800231218338, -0.041751448065042496, -0.060952119529247284, -0.058005258440971375, 0.05947843939065933, 0.00015900284051895142, -0.00558442622423172, -0.029118146747350693, -0.04736785590648651, -0.06005289778113365, -0.07360963523387909, -0.05649333447217941, 0.05552787333726883, 0.06925582140684128, 0.041335076093673706, 0.007043801248073578, 0.05590628832578659, -0.06587301939725876, -0.06003984808921814, -0.00886305421590805, -0.04824265092611313, 0.04599588364362717, -0.07403763383626938, 0.014883622527122498, 0.020993255078792572, -0.023262541741132736, -0.02480132505297661, -0.009480565786361694, 0.07680077105760574, 0.06226497143507004, -0.030974198132753372, -0.07607873529195786, 0.018373973667621613, -0.0649339109659195, -0.0006407797336578369, 0.06051551550626755, 0.0723203793168068, -0.01610720530152321, 0.058320991694927216]"
183,"[0.041179172694683075, 0.043439045548439026, 0.059796907007694244, 0.044738560914993286, -0.0399736687541008, -0.050640083849430084, -0.06173695996403694, -0.055070675909519196, -0.03712833672761917, 0.05522192269563675, 0.06870003789663315, -0.059286631643772125, -0.04620075970888138, 0.007651872932910919, -0.004336602985858917, -0.05979926139116287, -0.06357362866401672, -0.026462197303771973, -0.05349711328744888, -0.039262235164642334, 0.01129750907421112, 0.0445084273815155, -0.030013922601938248, -0.07259942591190338, -0.06612575799226761, -0.022975042462348938, -0.009205296635627747, -0.026942972093820572, -0.052053410559892654, -0.05786620080471039, 0.057962797582149506, -0.06263116747140884, 0.04915625602006912, 0.04479386657476425, -0.05321122333407402, -0.03405141457915306, -0.0691685676574707, 0.015026845037937164, -0.05337337404489517, -0.06171601638197899, 0.06782639771699905, 0.041182562708854675, -0.01823069527745247, 0.02473536878824234, -0.04820004478096962, -0.03551593795418739, 0.07001136988401413, -0.04640618711709976, -0.06985063850879669, -0.023386120796203613, -0.05815970152616501, 0.03744414448738098, 0.035290807485580444, -0.03491620719432831, -0.07625805586576462, -0.007846787571907043, -0.03883931413292885, -0.06189589202404022, -0.0771312490105629, 0.03537416458129883, 0.06338334828615189, 0.0247323140501976, -0.043553926050662994, -0.011872902512550354]"
