item,embedding
549,"[-0.023675475269556046, 0.035715728998184204, 0.08159298449754715, -0.055672258138656616, -0.00622471421957016, 0.026449985802173615, 0.06430623680353165, -0.00975482165813446, 0.00858025997877121, 0.0033945441246032715, 0.04523605853319168, 0.06061560660600662, 0.04050305485725403, -0.08044259250164032, -0.07153676450252533, 0.05935373157262802, -0.04111931100487709, -0.06916041672229767, 0.018963798880577087, 0.05597474426031113, 0.017206445336341858, 0.016546830534934998, -0.07966016978025436, -0.04180309548974037, -0.0747898742556572, -0.025998789817094803, -0.0004294738173484802, 0.04408509284257889, 0.019537843763828278, -0.018793746829032898, 0.022070035338401794, -0.07208578288555145, 0.0793347880244255, -0.044697776436805725, -0.03854645416140556, -0.06767290830612183, -0.02780914679169655, -0.01797778159379959, 0.03327804058790207, 0.02838539332151413, -0.02289445325732231, 0.006222650408744812, 0.06149078160524368, 0.02678029239177704, 0.05998487025499344, 0.0068628862500190735, -0.044932760298252106, 0.0716700479388237, 0.02171429991722107, -0.07616525143384933, -0.050359029322862625, 0.012219950556755066, -0.05268010124564171, -0.021978512406349182, -0.02215038239955902, 0.056053005158901215, 0.07725914567708969, 0.07020556181669235, 0.05493313819169998, 0.06795267015695572, -0.038782648742198944, -0.020635366439819336, 0.032655879855155945, -0.07453301548957825]"
642,"[0.04008634388446808, 0.07708164304494858, -0.07027529925107956, 0.011560380458831787, 0.06764598935842514, 0.0787578895688057, -0.03326331451535225, 0.006307564675807953, -0.04137219488620758, 0.04030987620353699, -0.007841348648071289, 0.028486594557762146, -0.023171283304691315, -0.026024140417575836, 0.046797387301921844, 0.009182706475257874, 0.037368349730968475, 0.039051324129104614, 0.028209328651428223, 0.014168612658977509, 0.03751695901155472, 0.07176137715578079, 0.010489113628864288, 0.0775533989071846, 0.0722658559679985, 0.04090195894241333, 0.059625424444675446, -0.024841587990522385, 0.07296531647443771, 0.06749067455530167, -0.007941566407680511, -0.06751954555511475, 0.08002642542123795, 0.0794316902756691, -0.05382876843214035, 0.014338478446006775, -0.05853477120399475, 0.07532282918691635, 0.010017260909080505, -0.04501812532544136, 0.01268373429775238, -0.06541378796100616, 0.07693713158369064, 0.021696440875530243, -0.0019398406147956848, -0.07105877995491028, 0.02579587697982788, 0.004562295973300934, 0.047862015664577484, 0.07533100992441177, -0.014408767223358154, -0.007422983646392822, 0.04421292990446091, 0.0460754856467247, 0.05777088552713394, 0.05814813822507858, 0.06087774783372879, 0.07474509626626968, -0.02077898010611534, 0.050587497651576996, -0.014882266521453857, -0.06895150989294052, -0.08195577561855316, -0.050630368292331696]"
1014,"[-0.0547640398144722, 0.060565657913684845, 0.01892368495464325, -0.05259634181857109, 0.044551245868206024, 0.01950068771839142, 0.06812455505132675, -0.03934779390692711, -0.012002632021903992, -0.07153859734535217, 0.07394009083509445, 0.014190852642059326, -0.025072786957025528, 0.02774728834629059, -0.08123695850372314, 0.052015773952007294, 0.03297065943479538, 0.0486525222659111, 0.012472622096538544, -0.055891960859298706, -0.05969248712062836, 0.06974310427904129, 0.025226809084415436, -0.06233180686831474, -0.017626270651817322, 0.043823011219501495, 0.008733600378036499, -0.05689408257603645, 0.01861068606376648, -0.03455670550465584, -0.014564484357833862, 0.041660502552986145, 0.05449540168046951, 0.04439163953065872, -0.04457234963774681, -0.03694324195384979, 0.021846264600753784, -0.050035398453474045, -0.06956583261489868, 0.07272437959909439, 0.05942007154226303, 0.07069050520658493, 0.08290020376443863, 0.07937828451395035, -0.04820263013243675, -0.07878146320581436, -0.04692387953400612, 0.025372669100761414, 0.050064392387866974, 0.02897396683692932, -0.045266252011060715, -0.03111085295677185, 0.03007858246564865, 0.058193840086460114, -0.008321009576320648, -0.07711894065141678, -0.05277741700410843, 0.06980080157518387, -0.025155384093523026, 0.05259106308221817, -0.04238861799240112, -0.04649250581860542, 0.03256174921989441, -0.07140085101127625]"
51,"[-0.014716960489749908, -0.06247986853122711, -0.037755534052848816, 0.06643525511026382, -0.08264078944921494, 0.048162542283535004, -0.003260977566242218, -0.028799403458833694, 0.02513744682073593, 0.08281134814023972, -0.04475320130586624, -0.04218785837292671, -0.025549624115228653, -0.04228002205491066, 0.046595461666584015, -0.08142975717782974, -0.07099521160125732, -0.06590592861175537, -0.03825142979621887, 0.0733993723988533, 0.02973490208387375, -0.03774029016494751, -0.049367453902959824, 0.042051009833812714, -0.04473084956407547, 0.012540236115455627, -0.06805875152349472, 0.007188081741333008, -0.015375696122646332, 0.007854774594306946, -0.013737812638282776, -0.009372927248477936, 0.06270556896924973, 0.04557698220014572, 0.06932637840509415, -0.03900199383497238, 0.046361275017261505, -0.006976872682571411, -0.033331066370010376, 0.006072930991649628, 0.0787903293967247, -0.03194495663046837, 0.03262955695390701, -0.000647328794002533, -0.024454645812511444, -0.05146980658173561, -0.0594613179564476, -0.07498785108327866, -0.0015066415071487427, 0.019620314240455627, -0.013303704559803009, -0.06224394589662552, 0.04294952005147934, -0.02571750059723854, 0.01127082109451294, -0.03381505236029625, 0.003961905837059021, 0.05471666902303696, -0.05326956883072853, -0.025331467390060425, 0.011421971023082733, -0.03816590458154678, 0.07920461148023605, 0.033232979476451874]"
63,"[0.07456650584936142, -0.04587075486779213, -0.012734957039356232, -0.05424307659268379, -9.357929229736328e-05, 0.011151999235153198, 0.04332693666219711, 0.050301723182201385, -0.061414189636707306, -0.03449898213148117, 0.037410661578178406, -0.04889610782265663, 0.010887213051319122, -0.06642797589302063, -0.07588212937116623, -0.0029526129364967346, 0.062185175716876984, -0.07819002121686935, -0.052903369069099426, 0.01944970339536667, 0.010771900415420532, -0.03472847491502762, 0.01416141539812088, 0.0676647201180458, -0.06638312339782715, -0.002904266119003296, 0.0397309735417366, -0.028039611876010895, 0.05529727786779404, -0.027106046676635742, 0.017990335822105408, -0.03577427566051483, -0.05970308184623718, 0.05466827005147934, 0.0005029663443565369, 0.04062054306268692, -0.0368768572807312, 0.001359604299068451, 0.06221374124288559, -0.004618972539901733, 0.023397251963615417, 0.060307420790195465, -0.05113190412521362, 0.07964209467172623, -0.020648866891860962, 0.06674601882696152, 0.04705540090799332, -0.016341492533683777, -0.030080027878284454, -0.02732757106423378, -0.04185502976179123, -0.0019231289625167847, 0.07035259157419205, -0.040597010403871536, -0.004880696535110474, 0.025163494050502777, -0.06096034497022629, 0.02108801156282425, -0.009103171527385712, 0.061642833054065704, 0.012637265026569366, 0.04092903435230255, 0.06111805886030197, -0.06127053499221802]"
287,"[0.01740071177482605, -0.021643582731485367, -0.043234895914793015, 0.0004267096519470215, 0.07753173261880875, 0.07920152693986893, -0.0335165373980999, -0.02013835310935974, -0.011682428419589996, 0.04012640565633774, -0.03441416099667549, 0.05936620384454727, -0.02695094794034958, -0.02467181906104088, -0.045444734394550323, 0.03832324594259262, -0.0338810496032238, -0.02980101853609085, -0.06414666771888733, 0.0023052170872688293, 0.0235750675201416, 0.07952778786420822, -0.00826951116323471, -0.03360578790307045, -0.033514514565467834, -0.048809848725795746, -0.01696963608264923, 0.08016995340585709, -0.05274143069982529, -0.06264341622591019, -0.07574635744094849, -0.04723292961716652, 0.07282035797834396, 0.04162139445543289, -0.0200047567486763, -0.062198977917432785, 0.05405011028051376, -0.04114089906215668, -0.0774063989520073, 0.05038536339998245, 0.02573525160551071, 0.055574141442775726, -0.025551337748765945, 0.011861883103847504, -0.02982509136199951, 0.03702009469270706, -0.00018100440502166748, -0.05370602011680603, 0.041535742580890656, 0.06698072701692581, 0.006511613726615906, -0.016006693243980408, 0.006807789206504822, -0.07257356494665146, 0.018609993159770966, 0.05704013258218765, -0.07107016444206238, -0.027668695896863937, -0.06582432985305786, -0.08191068470478058, -0.009779825806617737, 0.014482460916042328, -0.027074549347162247, 0.057445965707302094]"
429,"[0.054290302097797394, 0.0025727152824401855, -0.0047027841210365295, 0.03799004852771759, -0.040120333433151245, -0.050046827644109726, -0.002649255096912384, -0.027990393340587616, 0.07279922813177109, 0.04910983890295029, -0.0636545717716217, 0.05817399173974991, 0.07296771556138992, 0.058290280401706696, -0.04696343466639519, 0.05104314535856247, -0.009211689233779907, 0.007391616702079773, -0.033953431993722916, -0.0007816776633262634, 0.06072349101305008, 0.004078812897205353, -0.07095559686422348, -0.05501776188611984, -0.01230330765247345, -0.015567637979984283, 0.07925517112016678, 0.061855755746364594, 0.016238369047641754, 0.0380699560046196, -0.0826914831995964, -0.02648259326815605, -0.07689294219017029, -0.05290771275758743, -0.03256801515817642, 0.0013905912637710571, -0.05982398986816406, 0.05756925791501999, 0.007916100323200226, -0.05847032740712166, -0.02280479669570923, 0.06738024204969406, 0.05907826870679855, 0.0070850178599357605, -0.010825082659721375, 0.016741842031478882, 0.05317918211221695, 0.014511622488498688, 0.020237818360328674, 0.03770950436592102, 0.03701130300760269, 0.008774250745773315, -0.08211944997310638, -0.005019009113311768, 0.06275387853384018, 0.05412627011537552, 0.004786349833011627, 0.08024228364229202, -0.04597517102956772, -0.0037309974431991577, 0.07052331417798996, -0.05226415768265724, 0.07792455703020096, -0.03845355659723282]"
661,"[-0.06178154796361923, -0.044635336846113205, 0.04653134196996689, -0.0236988365650177, 0.03479979932308197, -0.009039700031280518, -0.08202523738145828, -0.05145109444856644, 0.0034310445189476013, -0.027061447501182556, -0.051260460168123245, 0.036562204360961914, 0.04219896346330643, 0.005127236247062683, 0.0781027153134346, -0.007182680070400238, 0.07326000183820724, -0.0125654935836792, -0.008011415600776672, -0.05650839954614639, -0.03847001865506172, -0.016100898385047913, -0.016615577042102814, -0.0313507504761219, -0.002239018678665161, -0.02320205792784691, 0.018521614372730255, -0.06963354349136353, -0.023804768919944763, -0.07147437334060669, 0.003319188952445984, 0.07603447884321213, 0.04420069605112076, 0.0001155361533164978, -0.06972354650497437, 0.03444784879684448, 0.048674143850803375, 0.08293404430150986, -0.02206163853406906, -0.039979591965675354, -0.05982021987438202, -0.036829669028520584, 0.050520770251750946, -0.020585037767887115, 0.06950073689222336, -0.08238723129034042, -0.042202338576316833, -0.030942697077989578, 0.030679069459438324, 0.0034042000770568848, 0.007463917136192322, -0.0018870681524276733, 0.014108836650848389, 0.08268410712480545, 0.04058162122964859, -0.06795638799667358, 0.04600492864847183, -0.03235611319541931, 0.014844566583633423, 0.06046656519174576, -0.0588790662586689, 0.033077530562877655, -0.017080113291740417, 0.08044476062059402]"
696,"[0.007458776235580444, 0.05169261246919632, 0.03723650425672531, -0.02603314071893692, -0.009177327156066895, -0.01218503713607788, 0.061006687581539154, 0.060972608625888824, 0.02545175701379776, -0.006763473153114319, -0.04399356618523598, 0.07371961325407028, -0.0042366087436676025, -0.07800207287073135, -0.06893029063940048, 0.05871205776929855, -0.03480822220444679, 0.0044589564204216, -0.06748726963996887, 0.02289598435163498, 0.0030550360679626465, -0.009205810725688934, 0.0523831769824028, 0.00025632232427597046, -0.015191033482551575, 0.016675591468811035, -0.03260510414838791, 0.027511991560459137, -0.03573334217071533, -0.053334638476371765, -0.03214171528816223, 0.032382480800151825, -0.07681099325418472, -0.06306452304124832, -0.07409317791461945, -0.0061311498284339905, 0.02694789320230484, -0.0674716904759407, 0.03921908885240555, 0.07497770339250565, 0.007387883961200714, 0.03790171444416046, 0.013827361166477203, 0.05734328180551529, -0.00047225505113601685, 0.043060146272182465, 0.029255136847496033, 0.0008299052715301514, 0.032305583357810974, 0.05469266325235367, 0.06698063760995865, -0.06536304950714111, -0.03917114809155464, 0.03032466024160385, 0.057794876396656036, 0.048200301826000214, -0.02697710320353508, 0.006462529301643372, -0.052466265857219696, 0.05464468151330948, -0.06045861169695854, -0.028152450919151306, -0.005284436047077179, 0.053316690027713776]"
1101,"[-0.019215650856494904, -0.031111527234315872, -0.07856357097625732, 0.019961930811405182, -0.009732939302921295, 0.04318081587553024, 0.030193552374839783, -0.007136642932891846, -0.011740289628505707, 0.05408381670713425, -0.0637114867568016, 0.009837143123149872, 0.00019241869449615479, -0.021075919270515442, -0.052279431372880936, -0.021015767008066177, -0.01797328144311905, -0.029262028634548187, -0.06245528161525726, 0.014456570148468018, 0.04747263342142105, -0.008875742554664612, 0.04440464824438095, 0.04667498916387558, -0.025734607130289078, 0.04378017038106918, -0.06712665408849716, 0.06715748459100723, 0.042752884328365326, -0.04412837699055672, -0.06343919038772583, -0.032919418066740036, 0.04183278977870941, 0.009424462914466858, 0.04564117640256882, 0.02072346955537796, -0.04052343964576721, 0.023086704313755035, 0.044852398335933685, -0.07732124626636505, 0.0636252835392952, 0.05987430363893509, 0.0714176818728447, -0.0029860734939575195, -0.02745562419295311, -0.0036186277866363525, -0.03310934454202652, 0.06627555936574936, -0.06776350736618042, 0.07295877486467361, -0.060021448880434036, 0.005851559340953827, -0.02898770570755005, 0.028044141829013824, -0.030082833021879196, 0.02229960262775421, -0.004306316375732422, 0.06407202035188675, -0.006991662085056305, -0.05188462883234024, 0.04355321079492569, -0.07960979640483856, -0.0334019809961319, 0.01005449891090393]"
10,"[-0.013530410826206207, 0.027412325143814087, -0.0016115903854370117, -0.0006337836384773254, -0.010646797716617584, 0.0648530051112175, -0.026377029716968536, 0.06670781224966049, 0.04174323379993439, -0.0079035684466362, -0.028037846088409424, -0.054075971245765686, 0.07118728011846542, 0.04408729821443558, 0.027581319212913513, 0.031189516186714172, -0.06161567568778992, 0.04117749631404877, -0.020907320082187653, -0.03794674947857857, 0.007742278277873993, -0.04219794645905495, 0.061578430235385895, 0.05919819325208664, -0.02890690043568611, 0.06543559581041336, -0.06596432626247406, 0.0018524527549743652, 0.017920099198818207, 0.022339440882205963, -0.026405800133943558, 0.05007050186395645, 0.02518218755722046, -0.02014535665512085, 0.008448272943496704, 0.03532925248146057, 0.002381853759288788, 0.04175729304552078, 0.05494632571935654, 0.036777377128601074, -0.051003266125917435, -0.0009094998240470886, 0.005272433161735535, 0.01127728819847107, 0.08273238688707352, 0.07714038342237473, 0.042325906455516815, -0.05139536410570145, -0.011724598705768585, -0.03111480548977852, -0.06615166366100311, 0.07929163426160812, -0.01785450428724289, 0.055016256868839264, 0.006266362965106964, 0.06876727193593979, -0.06820952892303467, -0.07007551193237305, 0.07131316512823105, -0.06929847598075867, 0.0356227308511734, 0.0622793510556221, -0.02878057211637497, -0.062045738101005554]"
44,"[-0.07508447766304016, -0.035915520042181015, -0.06855465471744537, -0.04053981229662895, -0.07965733855962753, 0.006078146398067474, 0.006057746708393097, -0.01198907196521759, 0.004430539906024933, -0.02171265333890915, -0.03804108500480652, -0.022676687687635422, 0.07901883870363235, 0.036103613674640656, 0.000880710780620575, 0.016542114317417145, -0.06658129394054413, 0.008802197873592377, 0.025905214250087738, -0.04965909197926521, 0.07383469492197037, -0.03654266893863678, 0.02041579782962799, -0.07489175349473953, -0.012212984263896942, -0.030620038509368896, -0.041014548391103745, -0.03118889406323433, -0.06085404008626938, 0.035141170024871826, -0.0026271790266036987, -0.06892605125904083, -0.037776485085487366, -0.06985455751419067, -0.05634051188826561, -0.07030078023672104, 0.05382206290960312, -0.0035071223974227905, 0.0590270534157753, 0.07970554381608963, -0.05248741805553436, 0.005085639655590057, -0.06861784309148788, 0.03024580329656601, -0.005034834146499634, 0.05812209099531174, -0.036505792289972305, 0.012902133166790009, -0.06314834952354431, 0.03437995910644531, -0.04483187571167946, -0.07087484002113342, 0.07795806974172592, -0.030057132244110107, -0.014654725790023804, -0.0633218064904213, -0.047347959131002426, -0.0012824460864067078, 0.05063677579164505, 0.07244051247835159, 0.014824673533439636, -0.03966604173183441, -0.05273320525884628, 0.011350035667419434]"
101,"[0.05692490190267563, -0.020370200276374817, 0.04079198092222214, 0.02730833739042282, 0.07961655408143997, 0.041744500398635864, 0.0025465935468673706, 0.06587820500135422, 0.04669957607984543, -0.021167032420635223, -0.0637458935379982, 0.010286100208759308, 0.0648118183016777, 0.04249257594347, 0.03852096199989319, 0.08032763749361038, 0.038635559380054474, -0.06500806659460068, -0.06498722732067108, -0.05289153754711151, 0.01279662549495697, 0.015405908226966858, -0.008730404078960419, 0.025409922003746033, -0.06534667313098907, -0.0643579363822937, 0.03348112106323242, -0.0015065670013427734, -0.024600546807050705, 0.0681966170668602, -0.022317949682474136, -0.011801935732364655, 0.02588532865047455, 0.04203764349222183, -0.04927409067749977, -0.06458482146263123, 0.06340918689966202, -0.04149644076824188, 0.051626794040203094, -0.012619711458683014, -0.035397451370954514, 0.05169939249753952, 0.06290776282548904, -0.047610823065042496, 0.05609285086393356, -0.01917087286710739, 0.012152358889579773, -0.03929433226585388, -0.06637954711914062, 0.02954859286546707, 0.05439435690641403, -0.056801967322826385, -0.04299663007259369, -0.03568349778652191, -0.018401645123958588, 0.0007958412170410156, 0.025474444031715393, 0.07327500730752945, -0.07383657991886139, -0.07362747192382812, -0.08141020685434341, -0.07590046525001526, 0.003864504396915436, -0.03741776943206787]"
295,"[0.05475596338510513, -0.03737422823905945, 0.04722733050584793, 0.026010431349277496, -0.013156689703464508, -0.04368430748581886, -0.008138597011566162, -0.030438505113124847, -0.010690897703170776, 0.07338771969079971, 0.015118196606636047, 0.016182735562324524, -0.00299903005361557, -0.08070343732833862, 0.057349793612957, -0.07134658098220825, -0.053839750587940216, 0.031583063304424286, 0.07472547143697739, -0.01361362636089325, 0.04486090689897537, -0.07509967684745789, -0.004802912473678589, -0.0005768090486526489, -0.02185652405023575, 0.03387010097503662, -0.06257504969835281, 0.08306341618299484, -0.019865646958351135, -0.022074196487665176, -0.041998643428087234, 0.05798683315515518, -0.053168851882219315, -0.07516176253557205, -0.07061664015054703, -0.04378644376993179, 0.030190616846084595, 0.013451248407363892, -0.030347153544425964, -0.049091268330812454, -0.07453152537345886, -0.03189173340797424, 0.054210253059864044, 0.0013745203614234924, 0.012656472623348236, -0.03058888018131256, -0.021594136953353882, -0.029903501272201538, -0.036876656115055084, 0.08134228736162186, 0.062441401183605194, 0.011356666684150696, -0.026673682034015656, 0.013970993459224701, -0.0235341414809227, -0.03537360578775406, 0.07993597537279129, 0.048012278974056244, 0.05845484882593155, 0.01487673819065094, 0.036010272800922394, 0.0663098618388176, 0.06025288254022598, -0.009106047451496124]"
425,"[0.02452079951763153, 0.0613727942109108, 0.0014009848237037659, -0.08062023669481277, -0.024949532002210617, 0.013216599822044373, -0.02371630072593689, 0.07584496587514877, 0.05291455239057541, 0.01885318011045456, 0.08308034390211105, -0.0414278581738472, 0.021607883274555206, 0.08139606565237045, -0.008023701608181, -0.06279867142438889, 0.02659980207681656, 0.07223071902990341, -0.05475560575723648, -0.052795011550188065, -0.03179632127285004, -0.08123867958784103, 0.015468902885913849, 0.06288034468889236, 0.04360774904489517, -0.07802589982748032, 0.05626734346151352, 0.06698045879602432, -0.033166203647851944, -0.023503705859184265, 0.03653384745121002, -0.07045824825763702, -0.025322962552309036, -0.08129031956195831, -0.0046053603291511536, 0.08168632537126541, 0.025661669671535492, 0.0751815214753151, -0.07485294342041016, 0.08224707096815109, 0.05677866190671921, -0.009109333157539368, -0.07222811132669449, 0.023388177156448364, 0.011879615485668182, 0.04098568111658096, -0.04093479365110397, 0.01481444388628006, 0.06854286044836044, 0.03327808529138565, -0.014064215123653412, -0.009960383176803589, 0.03621052950620651, -0.04702616482973099, -0.06345628201961517, 0.005805201828479767, 0.05253545194864273, -0.044543180614709854, -0.07766853272914886, -0.0011599063873291016, 0.07278411835432053, 0.044479258358478546, -0.02892347052693367, -0.027201611548662186]"
629,"[-0.00513121485710144, 0.06292586773633957, 0.03886983543634415, -0.02390056848526001, 0.02840755134820938, -0.035424768924713135, 0.08007422834634781, -0.029645949602127075, -0.041917916387319565, -0.04359691962599754, 0.021169759333133698, 0.012489467859268188, 0.011809900403022766, 0.07582417875528336, -0.05743218958377838, -0.03997177258133888, 0.05015596002340317, -0.08186265826225281, 0.00025641173124313354, 0.036344386637210846, 0.0506330206990242, 0.06181546300649643, -0.07712274044752121, -0.05962252616882324, -0.040542084723711014, -0.03739550709724426, 0.06947965174913406, 0.0638364925980568, 0.04187200218439102, -0.06412092596292496, -0.004615873098373413, 0.00889306515455246, -0.018976472318172455, -0.0669272392988205, 0.016774073243141174, 0.014281988143920898, 0.0017734915018081665, -0.03879518806934357, -0.01444917917251587, 0.057423003017902374, 0.008084893226623535, 0.07019216567277908, 0.04426666349172592, 0.024794846773147583, -0.03884159028530121, -0.08096863329410553, -0.003889322280883789, 0.002887524664402008, 0.000662386417388916, 0.07884495705366135, -0.06933509558439255, 0.024617664515972137, -0.04392626881599426, -0.01980319619178772, 0.03899742662906647, 0.0021821558475494385, -0.07327539473772049, -0.07883647829294205, -0.00761500746011734, 0.03396853804588318, -0.013914823532104492, 0.05570458620786667, -0.056296706199645996, 0.05592974275350571]"
710,"[0.06974413245916367, 0.005280986428260803, -0.04771009460091591, 0.02317260205745697, -0.0725223571062088, -0.0615914911031723, -0.02356758341193199, 0.02472769469022751, 0.04584936052560806, 0.0637497827410698, -0.029943767935037613, 0.02242189645767212, -0.013415910303592682, 0.06902240961790085, 0.08166111260652542, 0.04774206131696701, 0.008820302784442902, -0.005370400846004486, 0.0009466782212257385, -0.048534318804740906, -0.03946676850318909, -0.05787236616015434, 0.051524482667446136, -0.04183000326156616, -0.0705413669347763, 0.08107783645391464, 0.050756655633449554, 0.06949419528245926, 0.0033522918820381165, 0.028270430862903595, 0.07931802421808243, 0.0394163578748703, 0.02359950542449951, -0.011920399963855743, -0.070384681224823, 0.054163701832294464, -0.02137812227010727, 0.05261456221342087, -0.05571312457323074, -0.06671924144029617, 0.009132497012615204, -0.036530498415231705, 0.03480546921491623, -0.046961672604084015, 0.009876236319541931, -0.0027945712208747864, 0.03386504948139191, -0.08086173981428146, 0.03615783154964447, 0.033300623297691345, 0.08101467043161392, -0.08275029808282852, -0.009806402027606964, -0.07019076496362686, -0.014995850622653961, 0.07812181860208511, 0.04873605817556381, -0.05087205022573471, 0.0357307568192482, -0.04473487287759781, 0.00603165477514267, -0.0682336762547493, 0.06788762658834457, -0.05493447184562683]"
736,"[-0.02173442766070366, 0.02199219912290573, 0.042042143642902374, -0.01394641399383545, -0.03661471605300903, 0.07908236235380173, -0.014976724982261658, -0.039050161838531494, 0.07972360402345657, 0.004400014877319336, -0.01506679505109787, 0.08084207028150558, -0.04260282963514328, -0.047173235565423965, 0.01827402412891388, 0.0059116557240486145, -0.04615180939435959, 0.03518517315387726, 0.04073770344257355, -0.021706391125917435, 0.0031477734446525574, -0.04628458619117737, -0.07018528878688812, 0.07203695923089981, 0.03098282963037491, 0.002990126609802246, -0.07130958139896393, -0.043458640575408936, -0.04793201759457588, -0.026100318878889084, 0.02893451601266861, -0.044068146497011185, 0.045300133526325226, 0.06416969746351242, 0.051814399659633636, -0.07736018300056458, 0.011274069547653198, 0.03032698482275009, -0.07265464961528778, -0.022719837725162506, -0.04044407978653908, 0.0494803860783577, 0.02696160227060318, -0.06568661332130432, -0.01771746575832367, 0.04834481328725815, 0.035091809928417206, 0.010810203850269318, -0.03354506194591522, -0.008817441761493683, 0.07319136708974838, 0.003796905279159546, -0.00790182501077652, 0.06322953850030899, -0.0038837864995002747, 0.046735502779483795, -0.04461996257305145, 0.035138048231601715, -0.0019041895866394043, 0.05218733102083206, 0.08060648292303085, 0.014126695692539215, -0.06997867673635483, -0.04490400850772858]"
988,"[0.046232037246227264, 0.052846066653728485, -0.06772962957620621, 0.015980206429958344, -0.0056561753153800964, -0.055810846388339996, 0.07865298539400101, 0.06417154520750046, 0.04498780518770218, 0.0178673192858696, -0.0492248609662056, -0.031406790018081665, -0.003192014992237091, -0.012251578271389008, 0.06394939869642258, 0.03083541989326477, 0.005216658115386963, -0.033562760800123215, -0.03407609090209007, 0.06832348555326462, -0.019887179136276245, 0.009616971015930176, 0.05847480148077011, -0.07426752150058746, 0.021212145686149597, 0.017441794276237488, -0.0018537715077400208, 0.08129594475030899, 0.00958513468503952, -0.05768710374832153, -0.01323750615119934, -0.00022040307521820068, 0.07989991456270218, 0.03833591938018799, -0.018385931849479675, -0.0741768479347229, 0.033042967319488525, -0.02256568893790245, 0.06278219074010849, 0.03720192611217499, 0.06308720260858536, -0.061991944909095764, 0.02151191234588623, -0.07708989083766937, -0.045637425035238266, -0.05901103466749191, 0.008166894316673279, -0.07731546461582184, -0.061347395181655884, 0.06035231798887253, 0.04448946565389633, -0.036837607622146606, 0.01589621603488922, -0.04098755121231079, 0.014693140983581543, 0.06036647409200668, -0.07850762456655502, 0.03817927837371826, 0.03268272429704666, -0.011327855288982391, 0.056751661002635956, -0.07651633769273758, -0.05902735888957977, 0.0368272140622139]"
59,"[0.03809213638305664, -0.07332286238670349, 0.03382735699415207, -0.020611077547073364, 0.02112215757369995, -0.03151461482048035, 0.02089615911245346, 0.05189608782529831, -0.006032228469848633, 0.07462392002344131, -0.05147850885987282, 0.045428477227687836, 0.025818713009357452, -0.06957490742206573, -0.03937661647796631, 0.04410352557897568, -0.01270497590303421, 0.07824111729860306, 0.03910442441701889, 0.016682572662830353, 0.004017241299152374, 0.02529752254486084, 0.044455744326114655, -0.07578592002391815, -0.012466967105865479, -0.04069467633962631, -0.013621695339679718, 0.01666121929883957, 0.010407648980617523, 0.046473436057567596, -0.0596427321434021, -0.06364737451076508, 0.03896702826023102, -0.05138362944126129, 0.036301322281360626, 0.0367124080657959, -0.03725265711545944, -0.057675816118717194, 0.025734111666679382, 0.005554616451263428, -0.04193791747093201, 0.06652288883924484, 0.055635951459407806, -0.040643978863954544, 0.040365271270275116, 0.0207996666431427, -0.012557253241539001, 0.04610205441713333, 0.03180907666683197, -0.07891300320625305, -0.011509917676448822, -0.012439653277397156, 0.026489004492759705, 0.06662283092737198, 0.011582992970943451, 0.047842226922512054, 0.019242003560066223, 0.050227291882038116, -0.02025742083787918, -0.0066526904702186584, 0.04466850310564041, -0.056082434952259064, -0.011771731078624725, 0.08249744027853012]"
152,"[0.08177755028009415, 0.056071020662784576, 0.07535608857870102, -0.058803580701351166, -0.009913615882396698, -0.07709675282239914, 0.07904968410730362, 0.07819242030382156, 0.013420119881629944, -0.005648940801620483, 0.0530853196978569, 0.07308483868837357, 0.03845461457967758, 0.07267174869775772, 0.02315264195203781, 0.024281464517116547, -0.03296314552426338, 0.030001826584339142, -0.06587126851081848, 0.0703943595290184, -0.04969225451350212, 0.06261784583330154, 0.02151349186897278, 0.06879618018865585, 0.023453235626220703, -0.026830028742551804, -0.032250817865133286, 0.011502757668495178, -0.018493205308914185, -0.01632680743932724, -0.010398313403129578, -0.049315985292196274, 0.06018220633268356, 0.06627918034791946, 0.029931843280792236, -0.06593315303325653, -0.08107274770736694, -0.052267976105213165, -0.057144537568092346, 0.05565532296895981, 0.0237714946269989, -0.012878604233264923, -0.07041613012552261, -0.07723942399024963, 0.013533927500247955, -0.046961709856987, -0.05940365418791771, -0.004171364009380341, 0.004734449088573456, -0.040317337960004807, 0.022417239844799042, -0.06745155155658722, 0.019525930285453796, -0.017123542726039886, -0.008688874542713165, -0.032202836126089096, -0.07139194011688232, -0.0698883980512619, -0.07001448422670364, -0.06787487864494324, -0.02068442851305008, -0.03642923757433891, -0.006975196301937103, 0.01433168351650238]"
