user,embedding
263,"[0.012989670969545841, -0.01543398667126894, -0.006850244011729956, 0.012102794833481312, -0.014197283424437046, -0.0070549133233726025, 0.015246051363646984, 0.02392197959125042, -0.003008676692843437, 0.01355841662734747, -0.00947371032088995, -0.02454041875898838, -0.004989410750567913, -0.019081873819231987, 0.009660965763032436, 0.009242545813322067, -0.02054019458591938, 0.015807798132300377, -0.0035380981862545013, 0.01995193585753441, -0.008704797364771366, -0.011531463824212551, -0.0036357941571623087, 0.02555183693766594, -0.01106291264295578, -0.007444731891155243, 0.018880676478147507, -0.01714084856212139, -0.009209049865603447, -0.014347667805850506, -0.016307998448610306, -0.020827433094382286, -0.020968656986951828, -0.010747764259576797, 0.003572118701413274, 0.002870362950488925, -0.006422080099582672, -0.026133740320801735, 0.002697200747206807, -0.020798509940505028, 0.00297735258936882, -0.02259424887597561, 0.0038209743797779083, -0.01804746314883232, -0.0034654876217246056, -0.02435728907585144, 0.013961602933704853, 0.0034299290273338556, 0.0006634889869019389, 0.002521972404792905, 0.0025878436863422394, 0.0284702368080616, -0.01817343197762966, 0.02584817260503769, 0.0013130382867529988, -0.02364041656255722, 0.011235728859901428, -0.01647336408495903, -0.022330036386847496, -0.024063941091299057, -0.010726936161518097, 0.0013320217840373516, 0.014807921834290028, -0.024197746068239212]"
370,"[0.010639917105436325, -0.012723105028271675, -0.015099591575562954, -0.013775281608104706, 0.008189616724848747, -0.006937725935131311, 0.022944629192352295, -0.0111164515838027, 0.004349700175225735, 0.007720137480646372, 0.0143393250182271, -0.009148539043962955, -0.009245382621884346, 0.017408840358257294, -0.01652497798204422, 0.0013074943562969565, -0.004968801513314247, -0.001349322497844696, -0.0069399261847138405, -0.02165096066892147, -0.02224891260266304, -0.013126814737915993, 0.024045554921030998, 0.007752096280455589, 0.0028454384300857782, 0.011110932566225529, 0.013444303534924984, 0.017815405502915382, -0.010499375872313976, 0.005791846197098494, 0.015082554891705513, -0.012478689663112164, -0.008008318021893501, 0.0022657683584839106, 0.022606611251831055, 0.012761308811604977, 0.004364101216197014, 0.023975897580385208, -0.016036856919527054, 0.01797325909137726, 0.003486031200736761, -0.013424474745988846, -0.002840112429112196, 0.004713116679340601, 0.0023978736717253923, 0.0004086836997885257, 0.025725234299898148, 0.011180027388036251, 0.02256290428340435, -0.014796003699302673, -0.023263875395059586, -0.015557385049760342, -0.01912161149084568, 0.011655613780021667, -0.02286137081682682, -0.006253101862967014, -0.013607739470899105, -0.0007108377176336944, -0.02386699803173542, -0.00820997916162014, -0.008093111217021942, -0.017502399161458015, -0.002235960680991411, -0.0012748732697218657]"
233,"[-0.009939379058778286, 0.0004056186298839748, 0.021607624366879463, 0.0196680910885334, -0.002486748155206442, 0.014686711132526398, -0.004693666473031044, 0.02671113796532154, 0.010043866001069546, -0.016270402818918228, -0.0018624495714902878, 0.007947029545903206, -0.023823296651244164, 0.023411208763718605, -0.02496377006173134, -0.02602291665971279, -0.023982413113117218, 0.017386138439178467, 0.020463237538933754, -0.025178484618663788, -0.0013907784596085548, 0.025646258145570755, 0.000985969789326191, -0.02298801764845848, -0.022593561559915543, -0.027806052938103676, -0.01396485697478056, -0.025945719331502914, 0.013109972700476646, -0.0219070203602314, 0.01657324656844139, -0.009616641327738762, 0.008965399116277695, -0.009125975891947746, 0.016786254942417145, -0.02522032894194126, -0.024341676384210587, 0.012935533188283443, 0.0020009351428598166, 0.010494302958250046, 0.008544469252228737, 0.016942981630563736, 0.0070457980036735535, -0.021475475281476974, 0.014549082145094872, -0.017832618206739426, 0.009332234039902687, 0.009828781709074974, -0.01314974669367075, -0.020233582705259323, 0.02206650748848915, 0.020188838243484497, -0.015936952084302902, 0.025045333430171013, 0.01295660063624382, -0.004198198672384024, -0.023057827726006508, 0.02099575661122799, -0.011818860657513142, -0.011887220665812492, -0.0010745531180873513, 0.023968661203980446, 0.006992573384195566, -0.0022002013865858316]"
332,"[-0.001024411409161985, 0.0063822525553405285, 0.017401013523340225, -0.023131752386689186, -0.026182647794485092, -0.004404579289257526, -0.018870072439312935, 0.029217159375548363, -0.0060705384239554405, -0.01294596679508686, 0.013426968827843666, -0.005197267048060894, -0.013413944281637669, -0.01122156623750925, 0.01341819204390049, -0.019638042896986008, -0.010449537076056004, 0.013065033592283726, -0.0041216458193957806, 0.006436980329453945, 0.0007805453496985137, 0.0061492593958973885, -0.015662744641304016, 0.025976167991757393, -0.023837851360440254, -0.02031029760837555, 0.007825656794011593, -0.01796036586165428, -0.004946248140186071, 0.0239776112139225, -0.021293271332979202, 0.017413489520549774, 0.006902790162712336, 0.0024853013455867767, 0.016685444861650467, 0.026610033586621284, 0.02219943329691887, 0.008882420137524605, -0.024473091587424278, -0.015402217395603657, -0.0011950567131862044, -0.020408494397997856, -0.004193430300801992, 0.01716035231947899, -0.013358916155993938, 0.004929700400680304, -0.013823306187987328, -0.012483772821724415, -0.007429993711411953, -0.021202286705374718, -0.012736591510474682, 0.014139669947326183, -0.019758261740207672, 0.006000648718327284, 0.01901567168533802, 0.02259952202439308, -0.012657443061470985, -0.024305252358317375, -0.005276911426335573, 0.01844037137925625, 0.005219656508415937, 0.0279691219329834, -0.015552637167274952, -0.027539122849702835]"
634,"[0.022009074687957764, 0.023445874452590942, 0.002061336999759078, -0.008463498204946518, -0.016994910314679146, 0.0024278101045638323, -0.02155233733355999, -0.002056606113910675, 0.023075450211763382, 0.011837773956358433, 0.006396136712282896, 0.012332649901509285, -0.0007101892260834575, -0.010141476057469845, -0.019754858687520027, 0.0071046617813408375, 0.023680152371525764, -0.005861779674887657, 0.027572378516197205, 0.004107196815311909, 0.021923314779996872, -0.01514801848679781, 0.022812770679593086, -0.022206470370292664, -0.023191841319203377, 0.020686548203229904, -0.02480580285191536, 0.0011616344563663006, -0.005072002299129963, -0.0015825260197743773, -0.006939623039215803, -0.001196716446429491, 0.005873982794582844, -0.013918179087340832, -0.018565556034445763, -0.022019481286406517, -0.017732707783579826, -0.02645963802933693, -0.02542385458946228, -0.011542788706719875, -0.02659916877746582, 0.018077760934829712, -0.025267334654927254, -0.020323408767580986, -0.004010435193777084, 8.955950033850968e-05, 0.008245869539678097, 0.006892016623169184, -0.00015817942039575428, 0.017466561868786812, -0.0012589707039296627, -0.01525329053401947, -0.021254094317555428, 0.02397327497601509, 0.0018087024800479412, 0.029082927852869034, 0.0206807442009449, -0.01138805691152811, -0.01243440993130207, 0.02528529241681099, -0.006441108882427216, -0.009008223190903664, 0.0047089215368032455, 0.002826832002028823]"
798,"[0.018590979278087616, -0.007755613885819912, -0.020680241286754608, -0.017135262489318848, -0.01988994888961315, -0.020568406209349632, 0.024019896984100342, 0.024705780670046806, 0.006846213713288307, -0.026539834216237068, 0.026533229276537895, 0.004446463659405708, -0.0072707319632172585, 0.009454137645661831, 0.02655111625790596, 0.01916673220694065, 0.004654882475733757, 0.024262379854917526, 0.01257469691336155, 0.0005640467861667275, 0.015306124463677406, -0.005264483857899904, 0.004828915931284428, -0.01598949544131756, -0.002835830906406045, 0.026521839201450348, 0.015211950987577438, 0.0021915349643677473, -0.006130388006567955, 0.01989997923374176, 0.022491976618766785, -0.009129920974373817, 0.01709107495844364, 0.012642581947147846, -0.028943931683897972, 0.0161124337464571, -0.004850530996918678, 0.0017938832752406597, 0.004900170490145683, 0.01123095490038395, -0.03031085431575775, -0.014351493678987026, -0.015072820708155632, 0.025219526141881943, -0.010121488012373447, 0.0027815864887088537, 0.017339760437607765, -0.011549731716513634, 0.025973012670874596, 0.005809101276099682, 0.017924964427947998, -0.022635720670223236, -0.010541113093495369, -0.019478201866149902, 0.017472438514232635, 0.0026376021560281515, -0.02663733996450901, 0.011253532022237778, -0.0038051505107432604, -0.015220065601170063, -0.018061868846416473, 0.01142713613808155, -0.023203959688544273, -0.008248692378401756]"
806,"[0.006785087753087282, -0.007255661301314831, -0.026746714487671852, -0.008436308242380619, 0.009578639641404152, -0.01904681697487831, -0.018125027418136597, 0.007823135703802109, -0.013635381124913692, -0.005392920225858688, -0.010795646347105503, 0.011789697222411633, -0.020491091534495354, 0.014203641563653946, -0.023996053263545036, -0.005219480022788048, -0.010938769206404686, 0.019708527252078056, 0.01067572832107544, 0.015221926383674145, -0.012267960235476494, 0.022693928331136703, -0.011612440459430218, -0.014539462514221668, -0.0025442801415920258, -0.02274288423359394, -0.014280891045928001, -0.014570415951311588, -0.0007504586828872561, 0.013237904757261276, -0.01644602045416832, -0.013318470679223537, -0.024731731042265892, -0.016507871448993683, -0.006814953871071339, -0.012609937228262424, 0.02098756469786167, 0.006799983326345682, -0.019460506737232208, -0.019884010776877403, 0.015350062400102615, 0.001964173512533307, -0.025821158662438393, 0.0015030496288090944, 0.008017847314476967, -0.015423781238496304, 0.001824675826355815, -0.006808214820921421, -0.022959934547543526, -0.024686412885785103, 0.01611095853149891, -0.008475149050354958, -0.006846059579402208, 0.01234983466565609, 0.009282694198191166, -0.023114750161767006, 0.01646631956100464, 0.013237726874649525, -0.01538870856165886, 0.020681660622358322, 0.008465594612061977, 0.011424758471548557, -0.005036167334765196, -0.010823167860507965]"
305,"[-0.0037218360230326653, -0.02357391268014908, -0.000896441051736474, -0.0006282918620854616, -0.022979114204645157, -0.001874948968179524, -0.00337173487059772, -0.018477464094758034, -0.025323962792754173, 0.003183558350428939, 0.027946362271904945, 0.02381901443004608, -0.008851257152855396, 0.004097918048501015, 0.013502700254321098, 0.017169402912259102, 0.0008406818378716707, -0.013679498806595802, 0.008445518091320992, -0.016644813120365143, 0.010052980855107307, 0.014960178174078465, 0.023252073675394058, 0.0015098232543095946, -0.004180554766207933, -0.025721728801727295, -0.008860599249601364, 0.006014668382704258, 0.005709520541131496, -0.007822202518582344, -0.02059938572347164, -0.02225838415324688, -0.025264922529459, -0.02426782064139843, -0.01301721390336752, 0.020415479317307472, -0.00665688281878829, -0.014612507075071335, -0.001285541569814086, 0.014421990141272545, -0.027498332783579826, 0.00675011845305562, -0.005963118746876717, -0.02374946139752865, -0.008310627192258835, 0.012957220897078514, 0.0063515305519104, 0.011338570155203342, 0.02258206717669964, 0.019667400047183037, -0.011757029220461845, 0.005400422494858503, -0.006976414006203413, -0.01574241928756237, 0.012698168866336346, 0.015231476165354252, 0.023938601836562157, -0.0008472507470287383, -0.010236444883048534, -0.0029985213186591864, 0.003973131068050861, 0.007034077774733305, 0.008281422778964043, 0.014187457971274853]"
883,"[0.02604513056576252, 0.016525965183973312, -0.02395324781537056, -0.004345472436398268, -0.02627410739660263, -0.02298545092344284, -0.001035037450492382, -0.0032147420570254326, -0.0011090211337432265, 0.0026719369925558567, 0.009972980245947838, -0.014733999036252499, -0.011300662532448769, -0.007697705179452896, -0.01202813908457756, -0.009953523986041546, 0.027752047404646873, 0.02133171446621418, -0.008207350037992, -0.020472930744290352, -0.009554961696267128, -0.015680477023124695, 0.03090701624751091, -0.024928905069828033, -0.01732160709798336, 0.016575457528233528, -0.013588936999440193, 0.01298687793314457, -0.010243053548038006, -0.003902565222233534, -0.014950850047171116, 0.0033279787749052048, 0.01988641358911991, 0.01763327419757843, -0.018964901566505432, 0.02486300840973854, -0.030721217393875122, 0.020093854516744614, 0.016723472625017166, 0.020346269011497498, 0.010532164014875889, -0.001865206053480506, 0.022101545706391335, 0.02208857424557209, -0.018749572336673737, -0.015994537621736526, 0.0023035111371427774, -0.004856055602431297, 0.018329938873648643, 0.022782262414693832, -0.011292476207017899, -0.00024563114857301116, -0.011025458574295044, 0.026713857427239418, -0.010365650989115238, -0.010698522441089153, 0.01841876283288002, 0.01905604638159275, 0.0038946610875427723, 0.0009968890808522701, -0.023548971861600876, 0.0022121404763311148, 0.018171176314353943, 0.016785800457000732]"
774,"[-0.020685013383626938, 0.02615978941321373, 0.0025088228285312653, -0.013600450940430164, 0.019981883466243744, 0.025158315896987915, 0.024341514334082603, 0.014070144854485989, -0.022921647876501083, -0.0058958944864571095, 0.013469877652823925, -0.00353134423494339, -0.008898268453776836, 0.0012438269332051277, 0.013632351532578468, -0.019871192052960396, 0.02094564214348793, 0.0026020631194114685, -0.003722674213349819, 0.013189778663218021, 0.010175473056733608, -0.025268709287047386, -0.003020885633304715, -0.0008987691253423691, 0.01802544668316841, 0.014763141050934792, -0.0005937497480772436, 0.011962766759097576, 0.0071338159032166, 0.00816083699464798, 0.028596267104148865, 0.015348680317401886, -0.025144999846816063, 0.002675561932846904, -0.005244878586381674, 0.0015363246202468872, 0.015664823353290558, -0.016339316964149475, -0.009347714483737946, -0.0012292437022551894, -0.01544798631221056, -0.02339773438870907, 0.0015289444709196687, -0.007360908668488264, -0.011562650091946125, -0.002439925679937005, 0.02478233352303505, -0.024444522336125374, -0.009728915989398956, -0.02487458661198616, 0.01803501695394516, -0.004291900899261236, -0.013039955869317055, -0.00935642421245575, -0.003906335216015577, -0.017813434824347496, -0.01197135541588068, 0.004115436691790819, -0.004221768118441105, 0.021678350865840912, -0.002270142314955592, -0.012182828970253468, 0.004261820111423731, -0.010933023877441883]"
698,"[0.0191490538418293, 0.009624998085200787, 0.026206843554973602, 0.004395986907184124, 0.022038627415895462, -0.019652005285024643, 0.023249970749020576, 0.010805776342749596, -0.011492142453789711, 0.020622635260224342, -0.01997595652937889, -0.004202510230243206, -0.024161692708730698, -0.00703833345323801, -0.0019479948095977306, -0.025271916761994362, 0.02154603973031044, -0.010287401266396046, 0.007716645486652851, 0.01677190139889717, 0.021480286493897438, 0.00855303555727005, -0.021218856796622276, 0.00032457278575748205, -0.018797023221850395, -0.008208517916500568, 0.01561164390295744, 0.011317831464111805, -0.021219411864876747, 0.004727569408714771, 0.02184787020087242, 0.001115419203415513, 0.006597619969397783, -0.007856405340135098, -0.012794298119843006, 0.0033158380538225174, 0.019770968705415726, 0.021522223949432373, 0.007473854348063469, -0.012059511616826057, 0.017344381660223007, 0.0068158311769366264, -0.004577207379043102, -0.022664040327072144, 0.018751194700598717, 0.009976819157600403, -0.0191228985786438, -0.026565460488200188, -0.0109151192009449, -0.02045563980937004, 0.009377014823257923, -0.006226727738976479, 0.022656666114926338, -0.015331629663705826, -0.004583162721246481, -0.01671246439218521, 0.006554700434207916, 0.0257703997194767, -0.011821509338915348, 0.003248360473662615, 0.021238164976239204, -0.0005288581014610827, -0.023102430626749992, 0.01632971316576004]"
288,"[-0.022999662905931473, 0.005637112073600292, -0.011715644039213657, -0.0036870529875159264, -0.0075855012983083725, -0.020460408180952072, -0.008010736666619778, -0.019589155912399292, -0.009603268466889858, 0.01136457733809948, 0.027360213920474052, -0.0083072604611516, 0.0008016879437491298, 0.00499684875831008, -0.000702364428434521, -0.015239099971950054, -0.0015972029650583863, 0.017506854608654976, -0.0017743688076734543, -0.0064294901676476, 0.004618001636117697, -0.02374008297920227, -0.003224222920835018, 0.022366102784872055, 0.022066019475460052, -0.006685541942715645, 0.0013005203800275922, -0.01792420819401741, 0.00621274346485734, 0.003603925695642829, -0.006720434874296188, 0.0006924545159563422, -0.019564546644687653, 0.009003343991935253, -0.005323659162968397, -0.004801049362868071, 0.017929255962371826, -0.007956122048199177, 0.001350022037513554, 0.026578418910503387, 0.026324745267629623, 0.01044622715562582, 0.02193104475736618, -0.022063925862312317, 0.01002026628702879, 0.007007948588579893, 0.023782331496477127, 0.017439424991607666, -0.015687333419919014, -0.005248881410807371, 0.00821203738451004, 0.019447391852736473, 0.013215620070695877, 0.0026924661360681057, -0.022969529032707214, -0.025553572922945023, 0.019615890458226204, 0.013839458115398884, 0.027677789330482483, 0.016322415322065353, 0.008683448657393456, 0.01795104704797268, 0.025728531181812286, 0.0009948167717084289]"
429,"[-0.008113979361951351, 0.020779047161340714, 0.005679749418050051, 0.027561509981751442, -0.027983244508504868, -0.00963679701089859, -0.007331681903451681, -0.009889030829071999, 0.02106865681707859, -0.003988597076386213, -0.0173477865755558, -0.019656531512737274, -0.015020384453237057, -0.02008797787129879, -0.007798200473189354, 0.005600446835160255, -0.023769188672304153, -0.025000065565109253, -0.010963281616568565, 0.010764437727630138, 0.016434364020824432, 0.0063850427977740765, 0.026924477890133858, -0.009374202229082584, -0.014546475373208523, 0.019936779513955116, 0.012591983191668987, 0.018885120749473572, -0.018099814653396606, 0.020190520212054253, -0.009953174740076065, 0.006107333581894636, -0.00589953875169158, -0.02591937966644764, -0.01853986456990242, -0.017103424295783043, 0.001414356753230095, -0.006033682264387608, -0.023286662995815277, 0.01300611812621355, -0.02281446009874344, 0.013240926899015903, 0.011935283429920673, -0.023457122966647148, 0.0008804774843156338, -0.009601124562323093, 0.01604490354657173, 0.02308640070259571, 0.0024105950724333525, 0.024817952886223793, -0.004160371609032154, 0.00505475327372551, -0.021166380494832993, -0.006298629101365805, -0.018052008002996445, 0.000976515410002321, 0.0019264385337010026, -0.022853873670101166, -0.003771382849663496, -0.01750611886382103, -0.002333177952095866, -0.02149638906121254, 0.028852710500359535, -0.018351426348090172]"
501,"[0.005868417676538229, -0.005370654631406069, 0.01686134934425354, 0.002104806248098612, 0.003476144280284643, 0.007963581942021847, 0.01750430464744568, 0.013805509544909, 0.0008881257963366807, 0.012649244628846645, 0.021412765607237816, 0.001104018883779645, 0.004292982630431652, -0.024096693843603134, 0.012375516816973686, -0.02745060808956623, 0.00353596406057477, -0.026944495737552643, -0.0015293927863240242, -0.00983166042715311, -0.009388571605086327, -0.019891345873475075, 0.013713551685214043, -0.013909339904785156, 0.012518181465566158, 0.02513306774199009, -0.011531134136021137, 0.01610245741903782, 0.003377149347215891, 0.0011588726192712784, 0.02355174347758293, -0.012521294876933098, -0.021397186443209648, 0.01132130529731512, 0.01588478498160839, 0.02109174057841301, 0.024432800710201263, 0.0024304501712322235, 0.00246797944419086, -0.01778426021337509, 0.024011574685573578, -0.006341967731714249, 0.008676573634147644, 0.019994381815195084, -0.0067677549086511135, 0.0211538914591074, -0.01594812236726284, -0.01306033506989479, 0.001566785154864192, 0.019573070108890533, -0.017486829310655594, 0.011799941770732403, 0.011858843266963959, 0.024041105061769485, 0.025784187018871307, -0.006914702244102955, 0.015376954339444637, -0.027209963649511337, -0.01030066329985857, -0.016568129882216454, 0.018196910619735718, -0.008900453336536884, -0.013301276601850986, -0.013444744981825352]"
87,"[-0.006147131789475679, 0.01132001169025898, -0.0031039142049849033, 0.02691180631518364, -0.022178206592798233, 0.019982289522886276, 0.007911507040262222, -0.0055876243859529495, 0.011911178007721901, -0.00788209680467844, -0.012266294099390507, 0.010559936054050922, 0.025740234181284904, -0.02684447355568409, -0.004684680141508579, -0.020680777728557587, 0.025396030396223068, -0.0027745417319238186, 0.019067296758294106, -0.00614646403118968, -0.019253801554441452, -0.0012689684517681599, 0.008149898611009121, -0.02352279983460903, -0.008395690470933914, -0.00700862193480134, -0.0010587683646008372, 0.0003787389141507447, 0.000528674921952188, 0.010047994554042816, 0.00793939083814621, -0.009681088849902153, 0.0034352047368884087, 0.019989104941487312, -0.011675226502120495, -0.011674280278384686, -0.023732727393507957, -0.011904778890311718, -0.013535615056753159, -0.007238778285682201, -0.0032288015354424715, 0.009702258743345737, -0.01969951204955578, -0.00012154807336628437, 0.003977811895310879, -0.01209660992026329, -0.005861394107341766, 0.0021895773243159056, 0.021919935941696167, -0.0067351083271205425, -0.002836601808667183, -0.004348400514572859, 0.015242407098412514, -0.0031832901295274496, 0.01777649112045765, -0.0037618614733219147, 0.01130710169672966, 0.020871832966804504, 0.0026389036793261766, -0.016891811043024063, -0.021428827196359634, 0.019594429060816765, 0.016693908721208572, -0.011750545352697372]"
200,"[0.01127157174050808, -0.012104435823857784, 0.006132486741989851, -0.007897553965449333, -0.007889154367148876, 0.024826377630233765, 0.012606464326381683, 0.028865359723567963, 0.0019783247262239456, 0.0005710896803066134, 0.012797088362276554, -0.004708256106823683, -0.027064014226198196, 0.01305351871997118, -0.0010938553605228662, -0.021599965170025826, 0.014496400952339172, -0.01403187494724989, -0.017827743664383888, -0.025707026943564415, 0.017697323113679886, 0.012340649962425232, -0.005117533262819052, 0.010525264777243137, -0.02277052216231823, -0.004558931104838848, -0.01711506024003029, -0.012145951390266418, 0.025928033515810966, -0.005894304718822241, -0.01945340633392334, -0.027972348034381866, 0.01956583932042122, -0.018442494794726372, -0.024837031960487366, 0.019810397177934647, 0.014392652548849583, 0.01715209148824215, 0.0003445172915235162, 0.0009532233816571534, 0.009148731827735901, -0.025365227833390236, 0.0007222597487270832, -0.01728019490838051, 0.024955574423074722, 0.015095061622560024, 0.0041281115263700485, -0.010109387338161469, 0.001472468487918377, -0.022717496380209923, -0.005431767087429762, -0.02089918777346611, -0.023375533521175385, -0.003514994867146015, 0.019338224083185196, 0.004263438284397125, -0.020583873614668846, 0.010490276850759983, -0.021397318691015244, -0.016413168981671333, 0.0042793904431164265, -0.02369825169444084, 0.014954128302633762, 0.021657034754753113]"
771,"[-0.026226546615362167, 0.01151216495782137, 0.024350766092538834, -0.01692955568432808, -0.01633189618587494, -0.0077921440824866295, -0.006757526192814112, -0.023128123953938484, 0.019796809181571007, -0.0010405723005533218, 0.02496042102575302, 0.015209297649562359, -0.0009932825341820717, 0.010835932567715645, 0.0097607197239995, 0.011180371977388859, 0.023524070158600807, -0.004469875246286392, 0.01905042864382267, -0.011236634105443954, -0.023368222638964653, 0.0039015626534819603, -0.020436884835362434, -0.005724048707634211, -0.011831358075141907, -0.011857127770781517, -0.013899682089686394, -0.01935465820133686, 0.005255741998553276, 0.014636708423495293, 0.013973920606076717, 0.010027766227722168, -0.020664513111114502, 0.0030857448000460863, 0.014384322799742222, 0.012694764882326126, 0.011532559059560299, -0.01691330410540104, 0.022797517478466034, -0.024258198216557503, 0.006041084881871939, 0.010054905898869038, -0.011346029117703438, -0.0013170856982469559, -0.023310020565986633, -0.011592867784202099, -0.02400028333067894, 0.004213076084852219, 0.027186784893274307, -0.010524117387831211, -0.007395213004201651, -0.01401494536548853, 0.02100430056452751, 0.020232215523719788, -0.014272144064307213, -0.011600944213569164, -0.019388075917959213, -0.019521895796060562, 0.0018064386676996946, -0.011980409733951092, 0.022166665643453598, -0.020032621920108795, -0.01626432314515114, 0.013098574243485928]"
757,"[-0.018943455070257187, -0.013616491109132767, -0.01132343802601099, 0.011375851929187775, -0.016521409153938293, -0.004058214370161295, -0.018315764144062996, -0.014860541559755802, 0.012278023175895214, 0.008270914666354656, 0.010638531297445297, -0.021999696269631386, 0.009139212779700756, 0.005081924144178629, 0.0022176699712872505, -0.009018756449222565, -0.025283917784690857, -0.0011806952534243464, -0.009858913719654083, 0.023141901940107346, -0.015234289690852165, 0.001789224799722433, 0.02830972895026207, 0.008460800163447857, 0.008867255412042141, 0.02709149569272995, -0.015766402706503868, -0.013901982456445694, 0.012943500652909279, 0.012975603342056274, -0.01043655164539814, 0.004150527063757181, -0.018782105296850204, 0.007597200572490692, -0.008650981821119785, 0.004569970071315765, 0.025118697434663773, 0.00015084256301634014, 0.005030093714594841, 0.01379966177046299, 0.021805310621857643, -0.024198736995458603, -0.02192259021103382, -0.019311975687742233, 0.025873562321066856, -0.005214404780417681, -0.0025185770355165005, 0.008330075070261955, 0.013518502935767174, 0.008930059149861336, -0.001945884432643652, 0.015757683664560318, 0.022522861137986183, -0.004937613382935524, -0.008325942791998386, -0.01379016786813736, -0.01662967912852764, -0.02163500152528286, -0.014646798372268677, -4.539141082204878e-05, -0.014208183623850346, 0.008947218768298626, -0.012173829600214958, -0.002659452147781849]"
59,"[0.011052087880671024, 0.023054564371705055, 0.007210751995444298, 0.027523163706064224, -0.006366014014929533, 0.004373843781650066, -0.016976691782474518, 0.03147386386990547, -0.01891750656068325, 0.021813828498125076, -0.021146275103092194, -0.02391960844397545, 0.008673359639942646, 0.010142209008336067, -0.02512812614440918, 0.003273711074143648, -0.019970139488577843, 0.006687689572572708, 0.0042127445340156555, -0.013705373741686344, -0.01190982386469841, -0.006845888216048479, -0.0025713820941746235, -0.0012709476286545396, 0.012884394265711308, -0.001066012540832162, -0.004891356453299522, -0.025442752987146378, -0.011233475990593433, 0.005192528013139963, 0.020849324762821198, 0.022756200283765793, -0.025896484032273293, -0.016282634809613228, -0.02852614037692547, 0.028013577684760094, -0.004182760138064623, 0.015167147852480412, -0.025059888139367104, 0.02397104911506176, -0.010469861328601837, 0.006910211406648159, 0.0019118697382509708, 0.008641124702990055, 0.011886588297784328, -0.0052404822781682014, -0.017662152647972107, 0.011735832318663597, -0.013486742042005062, 0.016951313242316246, -0.015609659254550934, 0.00716558238491416, 0.01536062452942133, -0.0044239358976483345, 0.026102107018232346, 0.026996994391083717, -0.01515829749405384, 0.01908835954964161, -0.021007074043154716, -0.023191621527075768, 0.011150036938488483, 0.017712019383907318, -0.02302139811217785, -0.008798348717391491]"
256,"[0.027447586879134178, -0.009260470978915691, -0.0011557568795979023, 0.007138793356716633, 0.011164814233779907, -0.0011796650942415, -0.02434038184583187, -0.0060652815736830235, -0.006757155992090702, -0.0036062041763216257, 0.017505057156085968, 0.02391713112592697, -0.0013928693952038884, -0.016177799552679062, -0.020774979144334793, 0.022511618211865425, 0.014281078241765499, -0.0031377095729112625, -0.018864857032895088, -0.011920763179659843, 0.02341359853744507, 0.007347661070525646, -0.017405875027179718, 0.01955254375934601, 0.0014061394613236189, 0.020795652642846107, -0.013346104882657528, -0.013029691763222218, 0.023183049634099007, 0.019020043313503265, 0.00646600965410471, 0.022135665640234947, -0.024558406323194504, 0.006261757574975491, -0.004413772840052843, -0.008198718540370464, 0.011688250117003918, -0.028871335089206696, 0.0018461772706359625, -0.014996773563325405, -0.02235596626996994, 0.004506710916757584, -0.001629465725272894, -0.006657066754996777, 0.013072795234620571, 0.023964615538716316, -0.025762585923075676, -0.01588086038827896, 0.019275778904557228, -0.010305151343345642, -0.008661431260406971, 0.010769372805953026, -0.0006340277614071965, -0.002272410551086068, -0.021975301206111908, 0.020082276314496994, -0.009238219819962978, 0.02408144809305668, 0.0027346371207386255, 0.02405630052089691, -0.014123874716460705, 0.010801554657518864, 0.012928659096360207, -0.025462839752435684]"
213,"[0.005948337260633707, 0.02232714556157589, 0.014799742959439754, 0.0024142861366271973, 0.023022640496492386, -0.008026272058486938, 0.016068706288933754, 0.014450598508119583, 0.01854902133345604, 0.002363189123570919, -0.02041272632777691, 0.026365529745817184, 0.003497594967484474, 0.009600264020264149, 0.021263446658849716, -0.014504880644381046, -0.018716491758823395, 0.012516063638031483, 0.014760698191821575, -0.0031182991806417704, -0.0112881725654006, 0.024537434801459312, -0.0018738502403721213, -0.0099569633603096, -0.009874803014099598, -0.02855658531188965, -0.014253378845751286, 0.014665463007986546, -0.01979297585785389, -0.010654381476342678, -0.001569009618833661, 0.001750897616147995, -0.015361988916993141, 0.018375612795352936, -0.025651082396507263, 0.012876071967184544, 0.005847555119544268, 0.028453044593334198, -0.01361328549683094, 0.010350756347179413, 0.0021815497893840075, -0.00019910609989892691, 0.01491778064519167, -0.0007109746802598238, -0.01984246075153351, -0.010364818386733532, 0.013597384095191956, 0.022582534700632095, 0.011612115427851677, -0.008250114507973194, -0.008352241478860378, -0.02346293069422245, -0.006516957655549049, 0.012071924284100533, -0.020263098180294037, -0.006941746920347214, -0.023317670449614525, -0.01515711285173893, 0.0010647495510056615, 0.02563180960714817, -0.00750530743971467, -0.022367732599377632, 0.004861775320023298, 0.023262279108166695]"
