user,embedding
436,"[-0.02860821783542633, -0.07533115148544312, 0.03529345989227295, -0.08991120010614395, 0.0886443555355072, -0.06895162910223007, 0.026377171277999878, 0.08155636489391327, -0.1056627556681633, 0.04394306242465973, -0.056885283440351486, 0.058798834681510925, -0.022634461522102356, 0.10253250598907471, -0.0771135464310646, 0.011816374957561493, 0.10368558764457703, -0.0136571004986763, -0.08723453432321548, -0.048028018325567245, -0.012851737439632416, -0.07356011122465134, -0.059804171323776245, -0.09507080912590027, -0.07341820001602173, -0.045524004846811295, -0.04789716750383377, 0.09518657624721527, -0.04356888309121132, 0.012356683611869812, 0.0991220623254776, -0.09616110473871231, 0.027742892503738403, -0.09287373721599579, -0.02026970684528351, 0.0027287527918815613, 0.02472856640815735, 0.021999552845954895, 0.014978066086769104, 0.028218373656272888, 0.008859589695930481, -0.020459644496440887, -0.06942979991436005, -0.08265208452939987, 0.020407333970069885, -0.048272501677274704, 0.06055977940559387, 0.09588074684143066, -0.09064427018165588, 0.015394620597362518, -0.012445911765098572, -0.016068339347839355, 0.06108507513999939, -0.004424400627613068, 0.0536368191242218, 0.08536000549793243, -0.031767837703228, -0.04128126800060272, 0.06762464344501495, 0.10582830011844635, -0.019696921110153198, 0.00939594954252243, -0.013425484299659729, -0.004540331661701202]"
825,"[-0.04342792183160782, -0.03630295395851135, -0.010778084397315979, -0.10507221519947052, -0.022836513817310333, -0.07681144773960114, 0.10479769110679626, 0.05096496641635895, -0.005138032138347626, -0.03447262942790985, 0.08709326386451721, -0.035020485520362854, 0.0784803032875061, -0.002698734402656555, 0.018030226230621338, 0.005907423794269562, 0.06291812658309937, 0.07042521238327026, -0.09596392512321472, 0.05128882825374603, 0.09293787181377411, 0.05634783208370209, -0.019236713647842407, 0.05155603587627411, 0.050448641180992126, 0.0384979248046875, 0.08099737763404846, 0.06811709702014923, -0.044706061482429504, 0.029005199670791626, -0.008462101221084595, -0.04625885561108589, -0.015285402536392212, 0.02528718113899231, -0.093607097864151, 0.038619741797447205, -0.0016602501273155212, -0.03710615634918213, -0.093085378408432, 0.07743701338768005, 0.0013041049242019653, 0.04894460737705231, -0.0712583139538765, -0.07918092608451843, -0.08422069996595383, -0.050076697021722794, 0.05442197620868683, -0.0917491614818573, 0.050005391240119934, -0.06224086880683899, -0.09055906534194946, -0.05189831182360649, -0.09675899893045425, 0.04263898730278015, -0.07826787978410721, 0.07620249688625336, 0.0485064834356308, 0.10311728715896606, -0.0051331594586372375, 0.0866784155368805, 0.03746171295642853, -0.007004402577877045, -0.05350819602608681, -0.01637030392885208]"
116,"[0.017781302332878113, -0.018406517803668976, -0.08292463421821594, -0.0971778929233551, 0.03218945860862732, 0.020746678113937378, 0.01620534062385559, -0.021722204983234406, 0.013947844505310059, 0.0965731292963028, 0.07291430234909058, 0.017536677420139313, -0.10459855943918228, -0.0007299035787582397, 0.05263768136501312, 0.05039224028587341, -0.03656337410211563, 0.06224372982978821, 0.029247969388961792, 0.011457614600658417, -0.0570574514567852, -0.09435901045799255, -0.03212880343198776, 0.05408884584903717, -0.06660641729831696, -0.026244014501571655, -0.07465523481369019, 0.05929054319858551, -0.004899114370346069, 0.08682583272457123, -0.03614327311515808, -0.06420120596885681, -0.08664673566818237, -0.09604091942310333, -0.05705723911523819, -0.007934324443340302, -0.024943523108959198, -0.08436083793640137, -0.04287121444940567, -0.06017690524458885, -0.05386295169591904, -0.07949824631214142, -0.08316121250391006, -0.07183480262756348, -0.04067748039960861, -0.024625979363918304, 0.048082709312438965, -0.09097044169902802, -0.04693611338734627, 0.009927444159984589, 0.07007935643196106, 0.09584987163543701, 0.027628928422927856, -0.009100861847400665, -0.09687306731939316, 0.02987353503704071, -0.05544085428118706, -0.05709998309612274, -0.022999033331871033, 0.07400472462177277, -0.0396747887134552, 0.04590742290019989, 0.031501203775405884, -0.0019700825214385986]"
442,"[-0.04145056754350662, 0.01296994835138321, 0.07989002764225006, -0.0467497892677784, 0.0061646923422813416, -0.09090744704008102, -0.031218238174915314, 0.07954303920269012, 0.05130942165851593, -0.07487266510725021, 0.09944818913936615, -0.08588385581970215, 0.0018595755100250244, 0.1046031266450882, -0.05561824142932892, 0.017016425728797913, -0.022872664034366608, 0.009542740881443024, 0.02474169433116913, -0.1010630875825882, -0.10359880328178406, -0.042992763221263885, -0.09145745635032654, -0.017226211726665497, -0.06881927698850632, 0.08618514239788055, -0.01204671710729599, 0.03641347587108612, -0.0013938546180725098, -0.09759484231472015, -0.042630165815353394, 0.05017693340778351, -0.00845346599817276, -0.04569871351122856, 0.060312896966934204, 0.08330465853214264, 0.020333871245384216, 0.09310507774353027, -0.051097702234983444, 0.10307827591896057, 0.044832050800323486, 0.07089325785636902, -0.0024855583906173706, -0.10586605966091156, -0.028719626367092133, 0.09667091071605682, 0.021709218621253967, 0.005319744348526001, 0.005001917481422424, 0.007648751139640808, 0.0181848406791687, 0.08721025288105011, -0.08184576034545898, -0.08342848718166351, 0.027014359831809998, -0.048195645213127136, -0.0014821216464042664, 0.08619450032711029, -0.07293346524238586, -0.019940003752708435, -0.024759672582149506, -0.07767458260059357, -0.03215134143829346, -0.04471809044480324]"
325,"[0.0036262646317481995, -0.06872214376926422, 0.02846585214138031, 0.10574226081371307, 0.007485352456569672, 0.004807613790035248, -0.06044123321771622, -0.10552464425563812, 0.06445066630840302, 0.001018710434436798, 0.05054838955402374, 0.1029907763004303, -0.05138654634356499, 0.09167183935642242, 0.01941104233264923, 0.03397262096405029, 0.09404435753822327, 0.02063871920108795, -0.011724799871444702, 0.04836656153202057, -0.02848312258720398, -0.07717861235141754, 0.01979827880859375, 0.0617147833108902, -0.09975100308656693, -0.039366304874420166, 0.06813280284404755, 0.07360978424549103, -0.013479605317115784, -0.0032625198364257812, 0.03751698136329651, 0.07693193852901459, -0.04913630709052086, 0.07949243485927582, -0.03865888714790344, 0.033616647124290466, 0.045150935649871826, -0.03691926598548889, 0.07256151735782623, -0.06567855179309845, 0.05864913761615753, 0.10072405636310577, -0.0793514996767044, 0.0709989070892334, 0.062154918909072876, 0.09794634580612183, 0.08183768391609192, -0.09348701685667038, -0.07200047373771667, -0.05493185296654701, 0.021312177181243896, 0.06198081374168396, 0.029011353850364685, 0.06332650780677795, 0.03823390603065491, -0.018086805939674377, -0.09773902595043182, 0.08607307076454163, 0.010026723146438599, 0.07796862721443176, -0.00762668251991272, 0.10410638153553009, 0.027890443801879883, 0.06357719004154205]"
665,"[-0.09701897203922272, 0.05436691641807556, -0.021475665271282196, 0.010851018130779266, 0.0740683525800705, -0.04195113480091095, 0.043458178639411926, 0.0015543848276138306, -0.09415321797132492, 0.025168076157569885, 0.09594544768333435, -0.09524200111627579, 0.06702499091625214, -0.040386833250522614, 0.06408721208572388, 0.028615936636924744, 0.03334525227546692, 0.0030690059065818787, -0.006368808448314667, -0.07863514870405197, -0.0016506686806678772, 0.04578861594200134, 0.10111333429813385, -0.02035307139158249, 0.047828346490859985, -0.07721813023090363, -0.03237752616405487, 0.1058599203824997, -0.014232203364372253, 0.08684447407722473, 0.09799213707447052, -0.09646261483430862, -0.06753909587860107, -0.05081198737025261, 0.09847117960453033, -0.07544897496700287, -0.06782922148704529, -0.021704338490962982, 0.047633811831474304, -0.05977192893624306, 0.10561960935592651, 0.038986772298812866, -0.019510239362716675, -0.10186084359884262, -0.037811778485774994, 0.039237722754478455, 0.06002117693424225, 0.022991061210632324, 0.10239265859127045, 0.0374043732881546, -0.001557186245918274, -0.0021180137991905212, 0.03487800061702728, -0.029340654611587524, -0.09197276830673218, 0.09378205239772797, 0.06909242272377014, -0.08671291172504425, -0.025905586779117584, -0.07615488022565842, 0.029958903789520264, -0.07848413288593292, 0.09957952797412872, 0.06651079654693604]"
936,"[-0.09581080824136734, 0.07760772109031677, -0.07151982188224792, -0.08873790502548218, -0.09053947031497955, -0.06614583730697632, -0.041575148701667786, 0.04831621050834656, 0.10231798887252808, -0.009378485381603241, -0.0875401720404625, 0.07637745141983032, -0.011851392686367035, -0.0814606249332428, 0.09157629311084747, 0.04087109863758087, -0.09702332317829132, -0.08772458881139755, 0.09816217422485352, -0.05808285251259804, -0.002990834414958954, 0.03660811483860016, 0.0998033881187439, -0.024369336664676666, 0.036968961358070374, -0.0949690043926239, -0.0919664278626442, -0.0533214695751667, 0.06818453967571259, 0.022818833589553833, 0.07597911357879639, -0.10189100354909897, -0.04062599688768387, 0.012110330164432526, 0.09280897676944733, 0.08796873688697815, -0.04904145002365112, -0.07238727062940598, 0.06685176491737366, 0.0937933474779129, -0.07460620999336243, -0.08602498471736908, 0.06688597798347473, 0.004336535930633545, 0.06073780357837677, -0.07299627363681793, -0.07324947416782379, -0.03718098998069763, 0.0871196985244751, -0.09777913242578506, 0.015626072883605957, 0.040555983781814575, 0.015384256839752197, -0.02829097956418991, -0.04003670811653137, -0.023433879017829895, -0.06033835560083389, 0.07997073233127594, 0.10548742115497589, 0.03860017657279968, -0.01586948335170746, -0.05420936271548271, -0.029854469001293182, 0.02148379385471344]"
224,"[0.028842374682426453, 0.039892926812171936, -0.015882134437561035, -0.07481692731380463, 0.03981831669807434, -0.10229804366827011, -0.03301528841257095, -0.042782336473464966, -0.03800710290670395, -0.07414094358682632, 0.10088016092777252, 0.07843932509422302, -0.09526337683200836, 0.04099185764789581, -0.04847966507077217, 0.036975398659706116, -0.08687953650951385, -0.013470582664012909, 0.00034180283546447754, 0.0022503286600112915, -0.0514618381857872, -0.011386871337890625, -0.08649315685033798, 0.06068797409534454, 0.06306454539299011, -0.08036407828330994, -0.05117065832018852, 0.04321829974651337, -0.062362734228372574, -0.045596618205308914, 0.09940280020236969, 0.010530561208724976, -0.015930019319057465, 0.052856817841529846, -0.09353544563055038, -0.014485523104667664, 0.011663615703582764, -0.05093155428767204, 0.0653129369020462, -0.019906215369701385, 0.08010628819465637, -0.10433292388916016, 0.05801768600940704, 0.08741159737110138, 0.09945756196975708, 0.05437164008617401, -0.09501716494560242, -0.06576699018478394, -0.0389958918094635, -0.03313588351011276, 0.0029523447155952454, 0.10502202808856964, -0.012237988412380219, 0.06609655916690826, 0.09115871787071228, -0.014971010386943817, 0.0038460716605186462, 0.007444925606250763, -0.05448437109589577, -0.06060732901096344, 0.0005887597799301147, -0.10574954748153687, 0.05033719539642334, 0.06883393228054047]"
624,"[0.011474370956420898, 0.02150002121925354, 0.09365783631801605, -0.10455524921417236, 0.02539411187171936, 0.0554569810628891, 0.06374308466911316, -0.06501805782318115, -0.0396658256649971, 0.008200637996196747, -0.020845279097557068, -0.08271729946136475, 0.06358587741851807, 0.0037671178579330444, -0.10431008040904999, 0.06938561797142029, -0.048148415982723236, -0.09037895500659943, 0.016704201698303223, 0.05420689284801483, 0.013388581573963165, -0.0800260454416275, 0.07405248284339905, -0.05947194620966911, 0.04634466767311096, 0.03217378258705139, -0.0313195064663887, -0.049702852964401245, -0.03012082725763321, 0.0198124498128891, 0.011029750108718872, -0.0181475430727005, 0.09883615374565125, 0.0182887464761734, 0.028476551175117493, 0.06875878572463989, -0.08733727037906647, 0.01517932116985321, -0.014104507863521576, 0.02214658260345459, 0.07039153575897217, -0.021234311163425446, 0.10240073502063751, 0.01024945080280304, -0.04659424349665642, -0.05634249746799469, -0.09086605161428452, 0.08082853257656097, -0.002583548426628113, -0.07508684694766998, 0.04973295331001282, -0.021842196583747864, 0.0031171664595603943, 0.0637364387512207, -0.02535109966993332, 0.08964307606220245, 0.055490463972091675, 0.02200162410736084, -0.017208613455295563, -0.09012243151664734, 0.03216820955276489, 0.10403668880462646, 0.09646494686603546, -0.011663533747196198]"
16,"[0.05814532935619354, 0.08655719459056854, 0.10230940580368042, 0.00013978779315948486, 0.09343864023685455, -0.00688181072473526, 0.0180063396692276, 0.01941545307636261, 0.0911550521850586, 0.003614865243434906, -0.019541054964065552, -0.10580861568450928, -0.045929837971925735, 0.019783779978752136, 0.007028438150882721, 0.02829088270664215, -0.060156743973493576, 0.10338206589221954, 0.07204440236091614, 0.056396111845970154, 0.1013256162405014, 0.0985536277294159, 0.03630627691745758, 0.06005804240703583, -0.05714588612318039, -0.0806300938129425, -0.024033725261688232, -0.0211472287774086, -0.0857907235622406, -0.0648757815361023, 0.07340782880783081, -0.03479255735874176, 0.05128970742225647, 0.010134130716323853, -0.036567993462085724, 0.05689108371734619, -0.01581154763698578, -0.011100158095359802, 0.0025046169757843018, -0.0804358422756195, -0.001560114324092865, 0.10257993638515472, -0.08496546000242233, -0.021577492356300354, 0.05205507576465607, 0.029919102787971497, -0.03020934760570526, 0.052422091364860535, 0.07250913977622986, 0.011494360864162445, 0.09819324314594269, -0.0592777356505394, -0.052623115479946136, 0.07689432799816132, 0.03632558882236481, 0.04363183677196503, 0.031795158982276917, 0.04804787039756775, -0.047700364142656326, 0.07412733137607574, 0.04107365012168884, 0.076700359582901, 0.09274628758430481, -0.10422048717737198]"
447,"[0.10453292727470398, 0.005566656589508057, -0.01449006050825119, 0.06545986235141754, 0.06830920279026031, -0.05438573658466339, -0.05384834483265877, 0.01250370591878891, 0.03138326108455658, -0.04936981946229935, -0.008144155144691467, -0.00926470011472702, -0.009884871542453766, 0.022145286202430725, 0.013883635401725769, 0.06299002468585968, -0.08747159689664841, -0.0009462311863899231, -0.037769414484500885, 0.07734580338001251, -0.06049562990665436, -0.09871716797351837, -0.05759875848889351, -0.014763616025447845, -0.08156274259090424, 0.04027159512042999, 0.014111556112766266, 0.09772820770740509, 0.07235758006572723, 0.023041486740112305, 0.073326975107193, -0.10494113713502884, 0.01372247189283371, 0.029574349522590637, -0.05937382951378822, 0.038103774189949036, 0.01778508722782135, -0.011002548038959503, -0.05014440044760704, -0.005786798894405365, -0.1038212925195694, -0.050401508808135986, 0.017445340752601624, 0.066902294754982, -0.09454086422920227, 0.04215747117996216, -0.02500321716070175, -0.08721233904361725, 0.013663418591022491, -0.06587722897529602, -0.08428091555833817, 0.04853151738643646, 0.07945019006729126, -0.04696834087371826, -0.003107987344264984, 0.08331556618213654, 0.058100104331970215, -0.04947707802057266, 0.07275274395942688, -0.021391570568084717, 0.08819182217121124, 0.09743016958236694, -0.07772035896778107, 0.017308585345745087]"
484,"[-0.05754217877984047, 0.09312143921852112, 0.00865897536277771, 0.05510900914669037, -0.09765581786632538, -0.02788994461297989, -0.10294254124164581, 0.07533416152000427, -0.05865676701068878, 0.10008281469345093, -0.024396799504756927, -0.01744139939546585, -0.003249228000640869, -0.04216485470533371, -0.0026472732424736023, 0.02839083969593048, 0.0926591008901596, 0.04239360988140106, 0.01713402569293976, 0.04078131914138794, -0.06887561082839966, 0.009193919599056244, 0.01787872612476349, -0.07525035738945007, 0.050393104553222656, 0.012963168323040009, -0.0651915967464447, -0.0722515732049942, 0.07227116823196411, 0.09278057515621185, -0.024116426706314087, -0.08340400457382202, 0.09277375042438507, 0.007844284176826477, -0.007456660270690918, -0.0929953008890152, -0.0006261318922042847, -0.09960249066352844, -0.04375836253166199, 0.05033169686794281, 0.006632328033447266, -0.06563514471054077, -0.01676914095878601, -0.06403161585330963, 0.054259926080703735, -0.04644319415092468, -0.08102554082870483, 0.009784407913684845, -0.1031661182641983, 0.0007902458310127258, 0.019664108753204346, -0.0832454264163971, -0.010644175112247467, -0.08333568274974823, -0.04127828776836395, 0.05985553562641144, -0.056667789816856384, -0.08814261853694916, -0.02764742821455002, -0.04971854388713837, 0.040156617760658264, -0.07024653255939484, -0.010956734418869019, 0.05931156873703003]"
806,"[0.018766261637210846, -0.08291483670473099, -0.04962663725018501, -0.04975433275103569, 0.00206679105758667, -0.035199761390686035, -0.06611856818199158, -0.09629549086093903, -0.019270896911621094, -0.07044346630573273, 0.07151773571968079, -0.050136748701334, -0.06417688727378845, -0.07698817551136017, -0.08864673972129822, 0.07177238166332245, 0.034998819231987, -0.02282554656267166, 0.022899657487869263, 0.08064760267734528, -0.08436408638954163, -0.03408905863761902, 0.08858560025691986, -0.08151081204414368, 0.0622628778219223, 0.07343599200248718, 0.07662390172481537, -0.02407776564359665, 0.07853476703166962, -0.009276345372200012, 0.08305893838405609, 0.06808842718601227, 0.08041174709796906, 0.04143388569355011, -0.016136713325977325, -0.07191366702318192, -0.08812495321035385, -0.007982119917869568, -0.07171481102705002, 0.02625809609889984, 0.10262545943260193, 0.03500691056251526, 0.007317937910556793, -0.0810118317604065, -0.011186517775058746, 0.09166717529296875, -0.09632551670074463, -0.07506795227527618, -0.08253571391105652, 0.10308320820331573, -0.04559091478586197, -0.05631101503968239, 0.08287997543811798, -0.07579488307237625, 0.06660699844360352, -0.048665810376405716, 0.07903207838535309, -0.028237134218215942, -0.06892124563455582, -0.046830132603645325, 0.10045433044433594, 0.09712590277194977, -0.043974682688713074, -0.01791244000196457]"
270,"[-0.0915573239326477, -0.019419603049755096, -0.07666033506393433, -0.07014280557632446, -0.05286248400807381, 0.10475389659404755, 0.021890148520469666, -0.06485970318317413, -0.03276216983795166, -0.04591023176908493, -0.04700424522161484, 0.06072932481765747, 0.05684652924537659, -0.0822846069931984, -0.015966743230819702, -0.103510782122612, 0.08568628132343292, 0.034070029854774475, -0.07685071229934692, -0.07462465763092041, 0.0072405412793159485, -0.08333075046539307, -0.08533880114555359, -0.014445997774600983, 0.06413504481315613, 0.025814026594161987, -0.0433255136013031, 0.08201155066490173, 0.017272159457206726, 0.010465003550052643, 0.0447944700717926, -0.03326874226331711, -0.029869690537452698, 0.1043708473443985, 0.08099138736724854, 0.07531671226024628, 0.08338472247123718, 0.06529566645622253, -0.009508393704891205, -0.03468266874551773, 0.0597522109746933, 0.015365757048130035, 0.02887110412120819, 0.02545034885406494, 0.0013666003942489624, -0.0018919184803962708, -0.06516411155462265, -0.07228054106235504, -0.06561388075351715, 0.04222884774208069, 0.06918148696422577, 0.10370199382305145, -0.09809519350528717, 0.002663649618625641, -0.09825731813907623, -0.08698294311761856, 0.052227944135665894, 0.02627912163734436, -0.026830218732357025, -0.010373726487159729, -0.09617695212364197, -0.029013492166996002, 0.07863698899745941, 0.027741923928260803]"
709,"[-0.006022408604621887, 4.544854164123535e-06, 0.06759773194789886, 0.04423108696937561, 0.020251989364624023, 0.029638633131980896, -0.05340142920613289, -0.0855681300163269, -0.09411429613828659, -0.03732915222644806, -0.037401311099529266, 0.0561545193195343, 0.01814139634370804, 0.03587576746940613, 0.024115487933158875, 0.03894035518169403, 0.0962303876876831, 0.00764387845993042, -0.009329430758953094, -0.10028080642223358, 0.055934056639671326, 0.09366485476493835, 0.0341172069311142, -0.032799892127513885, -0.027917876839637756, -0.058779388666152954, -0.08510304987430573, 0.03446216881275177, 0.00656813383102417, -0.07496815174818039, -0.025657959282398224, -0.09709111601114273, -0.0777185931801796, -0.07334040850400925, -0.03470113128423691, 0.08251085877418518, -0.10571262240409851, -0.05738800764083862, 0.0630245953798294, -0.04507782310247421, -0.10147946327924728, -0.057117167860269547, -0.08068434149026871, 0.08653569221496582, 0.05282293260097504, -0.05255947634577751, 0.03806866705417633, 0.0854492336511612, 0.1041279286146164, 0.08209368586540222, -0.0054046958684921265, 0.10438871383666992, -0.012761101126670837, -0.0731734037399292, 0.004092372953891754, 0.05534940958023071, 0.09101930260658264, -0.09004858881235123, 0.05103808641433716, -0.05551785230636597, -0.00442766398191452, -0.02254129946231842, 0.02874152362346649, -0.0039147064089775085]"
72,"[0.06076250970363617, 0.08137695491313934, -0.03487371653318405, -0.007079944014549255, -0.08474832028150558, -0.02585913985967636, 0.04972170293331146, 0.09555968642234802, -0.043827444314956665, 0.08224736154079437, 0.02409079670906067, -0.09632744640111923, -0.09548340737819672, -0.062462061643600464, -0.023847945034503937, 0.07541491091251373, -0.05606834962964058, -0.08763138204813004, -0.0931556299328804, 0.07726989686489105, 0.07089321315288544, -0.03658812493085861, 0.029493704438209534, -0.022760555148124695, -0.056358203291893005, 0.10403896868228912, 0.03288525342941284, 0.04196552932262421, 0.008160524070262909, -0.05793574079871178, 0.06525509059429169, 0.07449604570865631, -0.06014752760529518, -0.07638978213071823, 0.012647785246372223, -0.02706822007894516, -0.08715374767780304, 0.02552376687526703, -0.013521850109100342, -0.05232511833310127, -0.05732910335063934, 0.08227013051509857, 0.03786022961139679, 0.10019782185554504, 0.03302675485610962, -0.023607030510902405, 0.022976800799369812, -0.07216136902570724, 0.0491277277469635, 0.09774021804332733, -0.10556841641664505, -0.07126211374998093, -0.10077222436666489, 0.08922858536243439, 0.10189349949359894, 0.029274001717567444, -0.09362684190273285, 0.10393746197223663, -0.0554555244743824, 0.005604512989521027, 0.05517543852329254, -0.00953838974237442, 0.10042083263397217, 0.04635050892829895]"
882,"[0.0840861052274704, -0.0069303959608078, 0.054662659764289856, -0.011822834610939026, -0.008277341723442078, 0.07453025877475739, -0.04749256744980812, 0.06364719569683075, 0.01113484799861908, 0.016632936894893646, 0.0011533573269844055, 0.0475664883852005, 0.08604894578456879, -0.07501593232154846, 0.08182445168495178, 0.03127531707286835, -0.005711063742637634, -0.02645907551050186, -0.023888036608695984, 0.07719802856445312, -0.09986884891986847, 0.039825692772865295, -0.08563495427370071, -0.07734846323728561, -0.06547056883573532, 0.061924517154693604, 0.07426917552947998, 0.09452654421329498, -0.02817857265472412, -0.09056075662374496, -0.06281444430351257, -0.014613218605518341, 0.045252248644828796, 0.02285677194595337, -0.021405361592769623, 0.027087345719337463, -0.039703257381916046, -0.07716701924800873, 0.07692550122737885, 0.0665179044008255, -0.06790247559547424, 0.04704068601131439, -0.016198962926864624, -0.026825442910194397, -0.05271231755614281, -0.02192556858062744, 0.02476467192173004, 0.06022879481315613, -0.024440467357635498, -0.1053803488612175, -0.025935575366020203, 0.08891679346561432, -0.06458345055580139, -0.04928366094827652, -0.01249028742313385, -0.06655186414718628, 0.03514978289604187, 0.054124295711517334, 0.04854883253574371, 0.06456737220287323, 0.0752948671579361, 0.0009043216705322266, -0.037272341549396515, 0.05328314006328583]"
99,"[-0.01935964822769165, 0.027989983558654785, 0.037740156054496765, -0.09373742341995239, 0.02736726403236389, -0.03150776028633118, 0.0466364324092865, -0.0710422545671463, 0.10129015147686005, -0.037618301808834076, 0.017166227102279663, 0.10515131056308746, -0.07122083008289337, 0.07420022785663605, 0.08365336060523987, -0.07697359472513199, 0.08845779299736023, 0.0086069256067276, 0.062247470021247864, -0.003350585699081421, -0.07645030319690704, -0.06826871633529663, 0.05308908224105835, -0.05608135089278221, 0.03770726919174194, 0.012937620282173157, -0.008619435131549835, 0.03191721439361572, 0.08221280574798584, -0.07329563796520233, -0.0733596608042717, -0.09509436041116714, -0.08208684623241425, 0.03776852786540985, -0.06258375942707062, 0.0693737268447876, 0.10126051306724548, 0.09119142591953278, -0.04522470757365227, -0.0570322684943676, 0.0378507524728775, -0.06953676044940948, -0.01564321666955948, -0.04046131670475006, -0.10525432229042053, 0.09779272973537445, 0.033286407589912415, -0.07967893779277802, 0.016393758356571198, 0.1043149083852768, 0.06898123025894165, -0.06560547649860382, -0.01661726087331772, -0.09801607578992844, -0.03866070508956909, -0.006929866969585419, 0.0685240626335144, -0.04976532980799675, 0.09550808370113373, -0.08026225864887238, 0.05898067355155945, -0.0366935059428215, -0.02075599879026413, -0.04194878041744232]"
493,"[0.06842519342899323, -0.03373315930366516, -0.07049675285816193, 0.058997079730033875, -0.10139216482639313, 0.0742143988609314, -0.05223717540502548, -0.08519300073385239, 0.013832218945026398, -0.004401013255119324, -0.031344957649707794, 0.06197047233581543, 0.07957054674625397, 0.003965534269809723, -0.10088180005550385, -0.0433216467499733, 0.011847592890262604, -0.07414756715297699, -0.015067949891090393, 0.09527772665023804, -0.1035650297999382, 0.019540712237358093, 0.05543486773967743, -0.06044065207242966, -0.022193625569343567, 0.07621519267559052, 0.10327714681625366, 0.0008948296308517456, 0.08205333352088928, -0.05255971476435661, -0.02656743675470352, -0.10388310253620148, 0.04462672770023346, -0.09573401510715485, 0.02473852038383484, -0.05456620454788208, -0.008436039090156555, -0.03264392912387848, 0.04707947373390198, 0.07077145576477051, -0.03392283618450165, -0.08203203976154327, 0.05005557835102081, -0.10016706585884094, 0.04639166593551636, -0.028330467641353607, -0.09481102228164673, 0.007010601460933685, -0.0913531482219696, 0.05599066615104675, -0.09818412363529205, -0.005952604115009308, 0.07083404064178467, 0.05101366341114044, 0.047938987612724304, -0.005529627203941345, -0.06665270030498505, 0.09933432936668396, -0.04061606526374817, 0.08533602952957153, -0.0931604877114296, -0.07134555280208588, 0.02477473020553589, -0.01816566288471222]"
634,"[-0.08891855925321579, -0.07455103099346161, -0.04623153433203697, -0.10526032745838165, 0.045895203948020935, 0.05966112017631531, -0.013783589005470276, 0.03178127110004425, 0.05139093101024628, 0.06235334277153015, 0.059152960777282715, -0.0950942263007164, 0.0704566091299057, 0.007505737245082855, -0.08704842627048492, -0.01979127526283264, 0.0966385155916214, 0.0894085168838501, -0.06568098068237305, 0.03269593417644501, -0.0751718208193779, 0.08211015164852142, 0.07249690592288971, -0.006001107394695282, -0.09614060819149017, 0.025958120822906494, 0.08246463537216187, -0.07109098881483078, 0.00011220574378967285, 0.09288173913955688, 0.017106756567955017, -0.07891808450222015, -0.020016275346279144, -0.011983081698417664, -0.061693061143159866, 0.06478001177310944, -0.019794896245002747, 0.06780743598937988, -0.04958074912428856, -0.0361194983124733, 0.008517950773239136, -0.0425226166844368, 0.09195727109909058, -0.04421443119645119, 0.043976932764053345, -0.06730690598487854, -0.03290945291519165, -0.054946523159742355, -0.09469105303287506, -0.09386850148439407, -0.09913675487041473, 0.07480400800704956, -0.018030554056167603, -0.04190806299448013, -0.0213078111410141, 0.08860492706298828, -0.07984399050474167, -0.08023664355278015, -0.09375287592411041, -0.000907018780708313, -0.0029877498745918274, -0.003661908209323883, -0.05294451862573624, -0.050698090344667435]"
899,"[0.0312703400850296, 0.028086155652999878, -0.10532654821872711, -0.01567283272743225, 0.07734586298465729, -0.06531752645969391, 0.05928938090801239, -0.09633610397577286, -0.0675990954041481, -0.07145942002534866, 0.06315810978412628, -0.0944942906498909, 0.08950577676296234, 0.01874864101409912, -0.07620787620544434, 0.042328670620918274, -0.09117104113101959, -0.08911243081092834, -0.04379431903362274, -0.09072563052177429, 0.07500094175338745, 0.10321234166622162, -0.06351327896118164, -0.09221173077821732, -0.09596588462591171, 0.02888581156730652, 0.052243590354919434, 0.02696681022644043, 0.06695510447025299, 0.0094221830368042, 0.08715018630027771, -0.03765461593866348, 0.09736038744449615, 0.01430191844701767, -0.006309762597084045, 0.09824033081531525, 0.06521949172019958, 0.04685834050178528, 0.027294710278511047, 0.0964183658361435, -0.03239310532808304, 0.07254917919635773, 0.09533563256263733, -0.10277122259140015, -0.02436988055706024, 0.00045552104711532593, 0.018550679087638855, -0.10211359709501266, -0.007078595459461212, 0.020832344889640808, 0.09138518571853638, 0.02603164315223694, -0.041837580502033234, -0.003824673593044281, 0.09910926222801208, 0.020331040024757385, 0.05190463364124298, -0.009177066385746002, -0.08403075486421585, 0.041221827268600464, -0.04788012430071831, 0.03877830505371094, 0.0711347907781601, -0.011712372303009033]"
