item,embedding
384,"[-0.014591763727366924, -0.014002315700054169, 0.017012685537338257, 0.014539016410708427, 0.016512658447027206, -0.0018713939934968948, 0.010143578983843327, -0.007097186055034399, 0.004238595720380545, -0.009459602646529675, -0.020649513229727745, -0.021562116220593452, -0.009466489776968956, 0.005931645631790161, -0.012005623430013657, -0.0140213742852211, -0.011176002211868763, -0.014311053790152073, -0.013686586171388626, 0.0026334363501518965, 0.0063064731657505035, 0.0009395003435201943, 0.019168252125382423, -0.014688515104353428, 0.006486670114099979, -0.006517233792692423, -0.020829427987337112, 0.01480636466294527, -0.0024378092493861914, -0.012262435629963875, -0.00267650093883276, 0.009559525176882744, -0.012810582295060158, -0.007765145506709814, 0.0008310817647725344, 0.015879588201642036, 0.012246984988451004, 0.00850602611899376, 0.013809053227305412, 0.0009762126137502491, -0.018507450819015503, -0.0026512660551816225, 0.0056125749833881855, -0.006350291892886162, -0.008874141611158848, 0.010572079569101334, 0.017640603706240654, -0.014446187764406204, 0.011143804527819157, 0.0007003754144534469, -0.012012427672743797, -0.011094235815107822, 0.012166600674390793, 0.014807630330324173, 0.00744380010291934, -0.022038104012608528, -0.016152076423168182, -0.015299323946237564, -0.01084727793931961, -0.01727818138897419, -0.022492099553346634, -0.006040641572326422, -0.006651212461292744, -0.018977712839841843]"
647,"[0.004725657403469086, 0.0016113277524709702, -0.01811755634844303, 0.01628410629928112, 0.012772847898304462, -0.008168569765985012, 0.007931658998131752, -0.003109503770247102, 0.012870372273027897, 0.007066464051604271, 0.01659480109810829, -0.014744383282959461, -0.004494578577578068, -0.005928333383053541, -0.018406223505735397, -0.011817009188234806, -0.018017608672380447, 0.004168589133769274, 0.006076996214687824, 0.0013558939099311829, 0.01330502238124609, 0.012272955849766731, -0.014653356745839119, 0.003204960376024246, -0.010021310299634933, -0.0172441303730011, -0.007422078400850296, 0.017842570319771767, -0.005223732907325029, -0.00702306441962719, 0.017954541370272636, -0.012278863228857517, 0.003510189475491643, -0.013266794383525848, 0.01771022379398346, 0.01805908791720867, 0.011812673881649971, -0.002201692434027791, 0.00448120990768075, 0.010148715227842331, -0.003080000402405858, 0.0060164653696119785, 0.0011808373965322971, -0.002173015149310231, -0.0034383991733193398, -0.0007223056745715439, -0.006067418027669191, -0.010759704746305943, 0.012010409496724606, -0.015224366448819637, -0.017040861770510674, 0.004151472821831703, -0.01710052788257599, 0.012534997425973415, 0.015339352190494537, 0.0034378108102828264, -0.0009722013492137194, -0.0071190157905220985, -0.007862230762839317, -0.008774927817285061, -0.0012331402394920588, 0.018711237236857414, 0.01730470545589924, 0.00976776983588934]"
336,"[0.012035473249852657, -0.008779286406934261, -0.003250495996326208, 0.009418314322829247, -0.018693670630455017, -0.011910943314433098, -0.010956021025776863, 0.00019524470553733408, -0.012441339902579784, -0.019197804853320122, 0.024202516302466393, 0.008751113899052143, -0.004590208176523447, 0.008394979871809483, 0.003539383178576827, -0.016393078491091728, -0.020754482597112656, -0.002399714197963476, -0.0037595524918287992, 0.010417036712169647, 0.017044829204678535, 0.017771482467651367, -0.007279521785676479, 0.006306944414973259, -0.00297936680726707, 0.004656358156353235, -0.0024723722599446774, -0.010956809855997562, 0.009129632264375687, -0.004589927848428488, 0.003766345325857401, 0.013242603279650211, -0.021062413230538368, -0.021255915984511375, 0.013113586232066154, -0.004524886608123779, 0.0014271632535383105, 0.01846306025981903, -0.0049369907937943935, -0.020252631977200508, -0.001387972617521882, -0.013217482715845108, 0.00803746934980154, -0.01896483451128006, -0.004873757250607014, 0.018330786377191544, -0.010824888944625854, 0.01570177637040615, -0.00423402339220047, -0.013733471743762493, 0.0007028306135907769, -0.009675698354840279, 0.018533702939748764, -0.0045802295207977295, -0.012352182529866695, 0.004416158422827721, 0.0026512318290770054, 0.014821827411651611, 0.01564987748861313, 0.020711014047265053, -0.006403469946235418, 0.008400620892643929, -0.004067538306117058, -0.014194010756909847]"
418,"[-0.008562170900404453, 0.00211262796074152, 0.011262239888310432, -0.006040622480213642, 0.021459074690937996, -0.009869975969195366, -0.018570588901638985, 0.005334470421075821, -0.005024936515837908, -0.007440763060003519, -0.0007512838346883655, -0.015008829534053802, 0.011180941015481949, 0.001963560003787279, -0.006119059398770332, 0.012703153304755688, 0.002470515202730894, -0.016971759498119354, 0.016944274306297302, -0.019690558314323425, -0.010742153972387314, -0.017646705731749535, -0.012166328728199005, -0.01057808380573988, -0.0014125765301287174, 0.015387431718409061, -0.022051572799682617, 0.01201640721410513, -0.0135103240609169, 0.015239139087498188, -0.011442975141108036, 0.0008647124050185084, 0.014483660459518433, 0.01766025274991989, -0.005600403994321823, 0.0009935772977769375, -0.017040090635418892, 0.00957175437361002, -0.0038958918303251266, -0.024961790069937706, -0.018556680530309677, 0.006271578371524811, 0.008363859727978706, 0.00120122404769063, -0.004720463417470455, -0.013522914610803127, -0.022558752447366714, 0.0038914296310395002, 0.004401077516376972, -0.0044890642166137695, 0.004466669168323278, -0.014098531566560268, 0.011711177416145802, -0.014381890185177326, -0.008866510353982449, 0.01714976504445076, -0.0039821648970246315, 0.000645769527181983, -0.005061009898781776, -0.0181720107793808, 0.008223609998822212, -0.017862381413578987, -0.01975439302623272, -0.006217679474502802]"
1188,"[0.00847622286528349, 0.0034128082916140556, 0.008025945164263248, -0.008677709847688675, 0.005945816170424223, -0.017531057819724083, 0.011561699211597443, 0.013121352531015873, 0.011092361994087696, 0.021933117881417274, 0.00037803457234986126, -0.015558476559817791, 0.009908064268529415, -0.007985720410943031, -0.021137647330760956, -0.011288332752883434, 0.020289646461606026, 0.013713250868022442, -0.0011626447085291147, -0.016385376453399658, 0.0036704251542687416, 0.0025632453616708517, 0.0017211581580340862, 0.01749480329453945, 0.004546542651951313, -0.007971255108714104, -0.012892252765595913, 0.008832685649394989, 0.01639528200030327, 0.007187593728303909, -0.004353134427219629, -0.0021150873508304358, 0.013037458062171936, 0.018156519159674644, -0.008774742484092712, 0.0067279525101184845, 0.016835853457450867, 0.007667561061680317, 0.020531365647912025, 0.013881431892514229, 0.01442563533782959, 0.006932500749826431, 0.015516040846705437, 0.005196516402065754, 0.007895687595009804, 0.010821793228387833, 0.0043822298757731915, -0.0034394620452076197, -0.0028664704877883196, 0.013892382383346558, 0.0062884134240448475, 0.016104115173220634, -0.01443925965577364, 0.018602391704916954, -0.02205679751932621, -0.017389776185154915, 0.0016911780694499612, 0.0016309167258441448, -0.01750212535262108, 0.012029130011796951, -0.019020812585949898, -0.015376943163573742, -0.0072992839850485325, -0.006842348724603653]"
1139,"[-0.0051072873175144196, 0.013800089247524738, -0.014850637875497341, -0.0005522823194041848, -0.001306371414102614, 0.01376854907721281, -0.011488523334264755, 0.009108579717576504, -0.00288604898378253, 0.018063556402921677, -0.010517233051359653, 0.018656546249985695, 0.020802762359380722, -0.007195157930254936, -0.022127600386738777, 0.01076152641326189, 0.007861290127038956, 0.001166773959994316, -0.018038654699921608, -0.015079398639500141, -0.007899066433310509, -0.016325853765010834, -0.0046624126844108105, -0.012312451377511024, 0.016270361840724945, -0.018601642921566963, -0.011466419324278831, 0.006909377872943878, -0.005133682396262884, 0.008277036249637604, 0.016311420127749443, 0.016214199364185333, 0.001713331090286374, -0.015188484452664852, 0.013052155263721943, 0.013720464892685413, -0.0051187872886657715, 0.017706381157040596, -0.019757091999053955, -0.002514195628464222, 0.0040078600868582726, -0.007686687167733908, 0.01391642540693283, 0.019953180104494095, -0.007091723382472992, 0.011147844605147839, -0.0009340118267573416, 0.013699928298592567, 0.005530878901481628, 0.02021474577486515, -0.017859695479273796, -0.011505105532705784, 0.010045592673122883, 0.005323341116309166, 0.010031902231276035, -0.022660013288259506, 0.0076289912685751915, 0.015833493322134018, -0.020115306600928307, 0.014411567710340023, -0.006873968057334423, -0.0075292084366083145, 0.002071107504889369, 0.011735919862985611]"
136,"[-0.009303117170929909, -0.011160459369421005, -0.016563769429922104, 0.005458919331431389, -0.007706145755946636, 0.017303645610809326, -0.017445789650082588, 0.01019973587244749, 0.011006645858287811, 0.019273947924375534, -0.014301193878054619, -0.004715701099485159, -0.015185551717877388, 0.01818244904279709, -0.019618138670921326, -0.015594659373164177, 0.010175441391766071, 0.006532998289912939, 0.007744740229099989, -0.015922052785754204, -0.013684166595339775, -0.01087588258087635, 0.013815644197165966, -0.009157231077551842, -0.006465313024818897, -0.013246526941657066, -0.011449924670159817, -0.011066164821386337, -0.002541333669796586, -0.016308236867189407, 0.01928269863128662, 0.0077491081319749355, -0.011260947212576866, 0.023101994767785072, 0.009718796238303185, 0.0033477183897048235, 0.009172221645712852, -0.02219480276107788, -0.016917211934924126, 0.017202258110046387, -0.018257496878504753, -0.005054393783211708, 0.008419180288910866, -0.003152636345475912, -0.019803384318947792, -0.009018591605126858, 0.0024606757797300816, -0.015388159081339836, 0.015271574258804321, 0.006820165552198887, -0.006413205061107874, -0.003589603118598461, -0.003480269107967615, -0.003001556731760502, 0.018703991547226906, 0.015408619306981564, 0.001824915874749422, 0.005875762086361647, -0.005399225279688835, -0.004205875564366579, -0.007309804204851389, 0.012036396190524101, -0.018487917259335518, -0.014780466444790363]"
827,"[-0.018543297424912453, -0.0009663886157795787, 0.00516672944650054, 0.014999511651694775, 0.008178177289664745, -0.018758388236165047, 0.011614748276770115, -0.011651797220110893, -0.020856479182839394, 0.011331797577440739, 0.005720270797610283, 0.014467722736299038, 0.016450660303235054, -0.0074728322215378284, -0.01656767912209034, -0.012009876780211926, 0.0027155482675880194, 0.00876147672533989, 0.013544905930757523, -0.018123101443052292, 0.016009747982025146, 0.009440003894269466, -0.012115140445530415, -0.004833711311221123, 0.013454928994178772, 0.008886455558240414, 0.011648433282971382, -0.01355916541069746, -0.0018528880318626761, -0.012124760076403618, -0.01592988707125187, 0.020300842821598053, -0.01670619659125805, -0.006995826959609985, -0.020105533301830292, -0.010117748752236366, 0.021748170256614685, 0.00173148512840271, 0.004750967491418123, -0.005680433474481106, 0.004650142043828964, 0.010539155453443527, -0.006072232499718666, -0.02050156705081463, -0.009738665074110031, -0.01769726350903511, -0.011188327334821224, 0.014757862314581871, 0.008943998254835606, -0.010205700993537903, 0.002868514508008957, -0.006974684074521065, -0.007463113404810429, -0.0007286561885848641, -0.016402242705225945, -0.013710025697946548, 0.013537720777094364, 0.012042132206261158, -0.011758506298065186, 0.014099775813519955, -0.020183060318231583, -0.012426543980836868, -0.00490371510386467, 0.008337164297699928]"
107,"[3.1015370041131973e-06, -0.0008917360682971776, -0.007496696896851063, -0.01101266872137785, -0.010284553281962872, -0.0194025170058012, -0.006168270017951727, -0.01823427900671959, 0.01752573996782303, 0.0048956978134810925, -0.004565862938761711, 0.019206983968615532, -0.007257668301463127, 0.000637172837741673, 0.0020251735113561153, -0.006634227000176907, -0.0183321014046669, -0.005986001808196306, 0.009617718867957592, 0.0005565185565501451, 0.0066307298839092255, -0.01283006276935339, 0.009925244376063347, -0.010656763799488544, 0.004366268403828144, 0.01802773028612137, -0.0074075814336538315, 0.009826294146478176, 0.008544028736650944, -0.0136165302246809, 0.016781236976385117, -0.010057966224849224, -0.018976086750626564, -0.0007701839203946292, 0.013127375394105911, -0.0024252221919596195, 0.014723729342222214, -0.01857372745871544, 0.014920433051884174, 0.014027560129761696, -0.010779645293951035, -0.004393344279378653, -0.016901860013604164, -0.0010393476113677025, -0.008783395402133465, -0.019974466413259506, 0.020809698849916458, -0.01758231222629547, -0.010789833031594753, 0.0010670271003618836, 0.015995856374502182, -0.01585002988576889, 0.01465875655412674, 0.019935157150030136, -0.002288694493472576, 0.003567154286429286, 0.01720484532415867, -0.004502716939896345, -0.01759631745517254, 0.0165370125323534, 0.012581421062350273, 0.004058390390127897, 0.01311798207461834, -0.012142651714384556]"
1046,"[0.00793016143143177, 0.019316960126161575, 0.0050478605553507805, -0.014558138325810432, -0.003128834068775177, -0.015370799228549004, 0.014141174033284187, 0.01580517180263996, 0.015098332427442074, 0.007448423188179731, -0.0030370941385626793, -0.008493919856846333, -0.008362695574760437, 0.011578714475035667, -0.012728150002658367, 0.010280930437147617, -0.007084709592163563, -0.006742121651768684, 0.002435375703498721, 0.013864250853657722, 0.0007688938640058041, -0.004841074347496033, 0.015369157306849957, 0.006154666654765606, -0.004870214033871889, 0.016459593549370766, 0.010473161935806274, -0.014321796596050262, 0.003098615910857916, -0.008951105177402496, -0.0009191558347083628, 0.0062459977343678474, -0.016387132927775383, 0.016546636819839478, 0.003442446468397975, -0.00023236541892401874, 0.002354367868974805, -0.015821656212210655, -8.337825420312583e-05, -0.013667506165802479, 0.014041154645383358, 0.019597874954342842, -0.010972998104989529, -0.010405249893665314, 0.010378316976130009, -0.019065242260694504, 0.0030185787472873926, -0.003493412397801876, 0.017201414331793785, 0.0024409526959061623, -0.010091987438499928, -0.010394454933702946, 0.01494237594306469, -0.0026223433669656515, 0.014161248691380024, -0.02000787854194641, 0.012930060736835003, 0.0016281750285997987, 0.013195190578699112, 0.018210196867585182, -0.009289597161114216, 0.005598719231784344, -0.012651297263801098, -0.02113591507077217]"
1110,"[-0.02057061903178692, -0.004835496190935373, -0.013035887852311134, -0.01467343233525753, -0.005182167049497366, -0.011417495086789131, 0.0017003887332975864, -0.020359698683023453, -0.0034123563673347235, -0.01828792318701744, -0.0189503226429224, -0.00442681135609746, -0.0001385946525260806, -0.0058158147148787975, 0.011931626126170158, 0.004129796288907528, 0.02389884740114212, 0.018475636839866638, 0.01772199012339115, -0.018514474853873253, -0.010172463953495026, 0.002111082896590233, -0.012412125244736671, 0.015548394061625004, -0.011130263097584248, 0.004238756839185953, -0.005163850262761116, -0.0005072939675301313, -0.01716197468340397, 0.0051660421304404736, -0.021851912140846252, -0.01171374786645174, -0.008849069476127625, -0.021311011165380478, -0.0003403850132599473, -0.0007287770276889205, 0.0057852319441735744, -0.002150485524907708, 0.004986809566617012, 0.007813330739736557, -0.018734663724899292, -0.002058763289824128, -0.010760615579783916, -0.006165425293147564, -0.012329508550465107, 0.0016088882694020867, 0.006356083322316408, 0.01671728678047657, -0.013145273551344872, 0.016090326011180878, 0.012966434471309185, -0.01840420998632908, -0.01823609508574009, 0.0035586506128311157, 0.007552325259894133, -0.002807320561259985, 0.019888414070010185, 0.002498880261555314, 0.01206244621425867, 0.008242600597441196, 0.009598350152373314, -0.01653849333524704, -0.016374360769987106, 0.018992064520716667]"
724,"[-0.0109020434319973, -0.002832135884091258, -0.021982615813612938, -0.008044803515076637, 0.012482963502407074, 0.006177721545100212, -0.00019964308012276888, -0.008807978592813015, -0.013306149281561375, 0.007816600613296032, 0.018040984869003296, -0.009025032632052898, 0.006656293291598558, -0.01507443655282259, -0.007310331799089909, -0.008082626387476921, 0.011953264474868774, -0.010954304598271847, -0.01730569638311863, 0.0006391572533175349, 0.007047460414469242, -0.01052453089505434, 0.020628968253731728, -0.013737433589994907, -0.010504948906600475, -0.021019766107201576, 0.01169156190007925, -0.009530649520456791, 0.01095016859471798, 0.01944504864513874, -0.014542409218847752, -0.016817502677440643, 0.018757935613393784, -0.019440842792391777, 0.011020897887647152, 0.007081575691699982, 0.00665383692830801, 0.012706698849797249, 0.012293818406760693, -0.006723870523273945, -0.01680842414498329, -0.017992179840803146, -0.015604345127940178, 0.007969042286276817, 0.0199436005204916, -0.015048538334667683, -0.006945301312953234, 0.011378850787878036, -0.007598781026899815, -0.018319299444556236, -0.009592542424798012, -0.017832575365900993, 0.009276299737393856, -8.614326361566782e-05, 0.011785167269408703, 0.0010757347336038947, 0.01609089784324169, -0.009255900047719479, 0.019762463867664337, 0.005941936746239662, -0.008760029450058937, -0.0015350708272308111, -0.004888819996267557, -0.006592916790395975]"
492,"[-0.01068827323615551, -0.01252942904829979, -0.007586494088172913, -0.0024373289197683334, -0.01589445397257805, 0.0011947114253416657, 0.013799057342112064, -0.0070761581882834435, 0.0034820931032299995, -0.008049811236560345, -0.008346484042704105, 0.009524695575237274, 0.0011240814346820116, 0.013549579307436943, -0.018600361421704292, -0.01491078082472086, -0.008678433485329151, -0.015818454325199127, -0.009579773060977459, -0.0018895603716373444, -0.002638227306306362, 0.011090963147580624, -0.007701749913394451, -0.01392333209514618, 0.01093016006052494, 0.006610225420445204, 0.011575344949960709, -0.016171041876077652, 0.01027684099972248, -0.00400786567479372, 0.01858261041343212, -0.014957933686673641, 0.0035817944444715977, -0.013536165468394756, -0.0029185209423303604, 0.009569346904754639, -0.014647415839135647, 0.004073949530720711, -0.004681026097387075, 0.013863393105566502, 0.013629823923110962, -0.012363863177597523, 0.016530999913811684, -0.014299259521067142, 0.006550034508109093, -0.008400499820709229, 0.0011813293676823378, 0.007927053608000278, -0.004130165092647076, 0.004006052855402231, 0.009813502430915833, -0.012984183616936207, -0.016401425004005432, 0.018015997484326363, 0.011774187907576561, 0.014264910481870174, 0.003403380513191223, -0.01980128325521946, -0.003785602282732725, 0.009776688180863857, 0.013389443047344685, 0.0015919562429189682, -0.015689382329583168, -0.008561285212635994]"
141,"[-0.0190631914883852, -0.01379692368209362, -0.007481025997549295, 0.00016966724069789052, -0.018245870247483253, 0.001262090285308659, -0.00047982693649828434, -0.004493616055697203, -0.001054411637596786, 0.01898672617971897, -0.0024024671874940395, -0.005659445188939571, -0.013224157504737377, -0.015585381537675858, 0.006279944907873869, -0.013671464286744595, -0.017853377386927605, -0.015415680594742298, -0.004832678008824587, 0.015893282368779182, -0.02067510224878788, -0.01636023074388504, 0.021137133240699768, -0.00938506331294775, -0.002026380505412817, 0.0007938520866446197, 0.013128630816936493, -0.013124910183250904, 0.00010541273513808846, 0.014325038529932499, -0.020520461723208427, 0.020902112126350403, 0.0041006095707416534, -0.0088377445936203, -0.001801634207367897, 0.003794293850660324, 0.019380630925297737, 0.017529502511024475, 0.017242953181266785, -0.008913710713386536, 0.007028847001492977, 0.009934487752616405, -0.014377441257238388, -0.015060610137879848, 0.004681451246142387, 0.01580420881509781, -0.009829509072005749, 0.01783841662108898, 0.00811410415917635, -0.013746357522904873, -0.020050324499607086, -0.0013338156277313828, -0.009019017219543457, -0.008873474784195423, -0.0051133893430233, 0.01201904471963644, -0.0046056765131652355, -0.021010052412748337, -0.005323334131389856, 0.009520931169390678, 0.014786656945943832, 0.00285918265581131, -0.019653037190437317, -0.012809890322387218]"
577,"[-0.008213702589273453, -0.009273134171962738, -0.020536242052912712, -0.02141615003347397, -0.013849781826138496, 0.016367226839065552, -0.007064541801810265, -0.00711001455783844, -0.02001979574561119, 0.011311860755085945, 0.0016525855753570795, 0.0015083325561136007, -0.00421152776107192, -0.007098287343978882, -0.01744999550282955, 0.01559082418680191, 0.0018586765509098768, 0.020733559504151344, -0.014097190462052822, 0.01366347074508667, -0.01932217925786972, -0.0007195115322247148, 0.00259348563849926, -0.021645087748765945, -0.006856756284832954, 0.011778613552451134, 0.011084364727139473, 0.000865630921907723, 0.010617817752063274, 0.005681309849023819, -0.018943704664707184, 0.010164274834096432, -0.005009249318391085, 0.016269277781248093, -0.008147701621055603, -0.015092730522155762, 0.018294500187039375, 0.011506035923957825, -0.0013795234262943268, 0.01888163760304451, -0.011177322827279568, -0.011970721185207367, -0.006843191105872393, -0.002966086147353053, 0.003605493577197194, 0.020591886714100838, -0.0003862161247525364, -0.0045819091610610485, 0.016260722652077675, -0.011686629615724087, -0.021421151235699654, -0.010225647129118443, -0.009150211699306965, 0.007557788398116827, 0.011830701492726803, -0.023551585152745247, -0.012338340282440186, 0.01780278980731964, -0.007500382140278816, -0.013694453053176403, -0.005023620091378689, -0.01686304807662964, -0.016710184514522552, 0.020145490765571594]"
796,"[-0.019503209739923477, 0.015809690579771996, -0.004771219566464424, -0.012343237176537514, -0.013646040111780167, -0.013166267424821854, -0.0016702977009117603, -0.019250864163041115, 0.0008932404452934861, -0.00777495326474309, 0.0026415500324219465, 0.012562623247504234, -0.02079582028090954, -0.012602862901985645, 0.019223785027861595, -0.011080055497586727, 0.013612146489322186, -0.012676185928285122, 0.011258921585977077, -0.021136725321412086, -0.020513204857707024, 0.004574935417622328, 0.007370932027697563, -0.016021808609366417, -0.012181254103779793, 0.002604755340144038, 0.010692986659705639, 0.009598996490240097, 0.00030983262695372105, -0.00035421884967945516, -0.01786760985851288, 0.011286414228379726, 0.01249526347965002, -0.003012053668498993, -0.005292267072945833, 0.017940199002623558, 0.015992071479558945, 0.020014647394418716, 0.002462737262248993, -0.01277981512248516, -0.007193170487880707, -0.01433518249541521, -0.013808201998472214, 0.005933520384132862, -0.005304327234625816, -0.00435071112588048, 0.01943911239504814, 0.0005132516380399466, -0.0047939252108335495, 0.005891365464776754, 0.00508801219984889, -0.00981784239411354, -0.004260387737303972, -0.002698176307603717, -0.007959222421050072, -0.00993872806429863, -0.007135556545108557, 0.002222586190328002, 0.016471462324261665, -0.007090158760547638, 0.02005862444639206, 0.0012809797190129757, -0.004633539821952581, -0.012228290550410748]"
840,"[0.014696063473820686, 0.010507918894290924, -0.017254771664738655, -0.0023047386202961206, -0.006373930256813765, -0.01642165333032608, 0.006011581979691982, 0.0037882786709815264, -0.015065735206007957, -0.010063760913908482, 0.012047696858644485, -0.004654301330447197, -0.01081591472029686, -0.0021973648108541965, -0.010981746949255466, 0.011104964651167393, 0.001277862349525094, 0.012177778407931328, -0.0019516549073159695, -0.01869555376470089, -0.004809529986232519, -0.008839552290737629, 0.022443214431405067, -0.006477151531726122, -0.01891542784869671, -0.008093808777630329, 0.010764616541564465, 0.020104166120290756, 0.000517670065164566, -0.008231484331190586, -0.0016339877620339394, -0.01736428774893284, 0.013991509564220905, -0.01210171077400446, 0.01945788785815239, 0.0186682790517807, -0.013746208511292934, -0.014802977442741394, -0.0026282970793545246, 0.007014138624072075, -0.01898135617375374, 0.01887141354382038, 0.0024199781473726034, -0.002788096433505416, 0.01737935282289982, -0.01669083908200264, 0.00860491394996643, 0.010539605282247066, -0.02151104062795639, 0.006989383138716221, -0.013621716760098934, -0.026300569996237755, -0.020214540883898735, -0.016873210668563843, 0.013253675773739815, -0.005744230933487415, 0.01053130254149437, -0.01687743328511715, 0.02122662402689457, 0.004571573808789253, -0.004442471079528332, 0.009562564082443714, 0.006775698624551296, 0.021780675277113914]"
644,"[0.00020596932154148817, 0.01468970999121666, 0.008287901058793068, -0.017972569912672043, -0.004307139199227095, -0.010638562962412834, 0.021361956372857094, -0.012392057105898857, 0.009314464405179024, 0.012356741353869438, -0.0049193017184734344, 0.016442807391285896, 0.007967144250869751, -0.012526215985417366, 0.014888213016092777, -0.0120759392157197, -0.006063399370759726, -0.020586542785167694, 0.020047510042786598, -0.0018016473622992635, 0.0177173875272274, 0.004065794870257378, 0.005455059465020895, -0.012831424362957478, -0.015293911099433899, 0.018214872106909752, -0.0011186522897332907, -0.005402342416346073, -0.013479570858180523, -0.00714178616181016, -0.005262112244963646, 0.01585584506392479, -0.007804652210325003, -0.01604693941771984, 0.018573017790913582, 0.019436808302998543, 0.0008927596500143409, -0.009320121258497238, -0.01617695577442646, -0.017072360962629318, -0.017154011875391006, 0.011202499270439148, -0.019702080637216568, 0.009298833087086678, -0.013067124411463737, -0.015256942249834538, -0.009198381565511227, -0.022936183959245682, -0.016413263976573944, 0.010490725748240948, 0.009303487837314606, 0.01588011160492897, 0.015850335359573364, -0.01511937752366066, -0.012385357171297073, 0.01342764962464571, 0.018715200945734978, -0.00603299168869853, 0.00561236497014761, 0.00032911048037931323, 0.007470477372407913, 0.005312918685376644, -0.011989942751824856, 0.011661081574857235]"
937,"[0.006066299509257078, 0.0027911022771149874, 0.006111736875027418, 0.019083509221673012, -0.010006862692534924, 0.011242189444601536, 0.007428888697177172, 0.01905009336769581, 0.0002911620831582695, -0.0002661074395291507, -0.002914432669058442, 0.01890154369175434, -0.008912410587072372, -0.01777501218020916, 0.009660414420068264, 0.015235663391649723, -0.018666187301278114, 0.006886742077767849, -0.010782523080706596, -0.01725097931921482, -0.0006317093502730131, 0.015147673897445202, -0.010391784831881523, 0.002546834759414196, 0.0009335659560747445, 0.002046911045908928, 0.009431339800357819, -0.015863565728068352, -0.004128638189285994, 0.016741076484322548, -0.01582423970103264, 0.007063812576234341, 0.009485933929681778, 0.005134747829288244, -0.007606735453009605, -0.010966658592224121, 9.954324923455715e-05, -0.013528237119317055, 0.0157385915517807, 0.006970705930143595, -0.00583490589633584, 0.020123479887843132, 0.0220803152769804, -0.005210286471992731, 0.006150503177195787, 0.006809589918702841, 0.01769093982875347, 0.02366696484386921, -0.00705880019813776, -0.018151700496673584, -0.003535130526870489, -0.016344865784049034, 0.019851598888635635, 0.004836530424654484, 0.011310565285384655, -0.015231098048388958, 0.019083784893155098, 0.012374605052173138, -0.01688160002231598, -0.003947913646697998, 0.015414388850331306, 0.009948395192623138, 0.007875797338783741, 0.004057869780808687]"
886,"[0.004785575438290834, 0.015955261886119843, 0.004724342841655016, 0.008997851051390171, 0.008109585382044315, 0.00975451897829771, -0.008560757152736187, 0.0077056922018527985, 0.01785840466618538, 0.005340156611055136, 0.02090146578848362, 0.015282388776540756, -0.018072286620736122, -0.0017981850542128086, 0.020681584253907204, -0.009339413605630398, -0.010514848865568638, 0.010144864208996296, -0.017394423484802246, -0.015178440138697624, -0.003167367074638605, -0.020907264202833176, -0.012471259571611881, 0.003972289618104696, 0.018093282356858253, 0.018231596797704697, 0.008321380242705345, 0.007098039612174034, 0.003108672332018614, 0.004213900770992041, -0.004913050681352615, -0.01347612775862217, -0.01729872263967991, 0.014663600362837315, 0.015090251341462135, 0.005976776126772165, 0.004384440369904041, -0.018475767225027084, 0.014887399971485138, -0.01203472912311554, 0.016249507665634155, 0.011371465399861336, -0.017802489921450615, 0.015559900552034378, -0.010656999424099922, -0.01630573906004429, -0.014292331412434578, 0.017437448725104332, 0.008051943965256214, -0.01840900629758835, -0.001960785361006856, -0.006601485889405012, 0.018172891810536385, 0.004125530365854502, 0.002948300912976265, 0.021816261112689972, 0.01486176811158657, 0.003671463346108794, 0.012591644190251827, 0.008799254894256592, -0.008000791072845459, -0.008851449936628342, 0.009989792481064796, 0.012311098165810108]"
220,"[-0.019093584269285202, 0.01379701029509306, -0.01174266915768385, 0.01017135288566351, 0.00010555071639828384, 0.015942156314849854, -0.002602017018944025, 0.012758244760334492, -0.0011278161546215415, 0.003513852832838893, -0.0045617069117724895, 0.006967556197196245, 0.007846233434975147, -0.019598286598920822, -0.021600397303700447, -0.013889146968722343, -0.015665430575609207, -0.01638113707304001, 0.014394544064998627, 0.0005735248560085893, -0.015501514077186584, 0.013556614518165588, 0.004867983981966972, -0.010695326142013073, -0.010190575383603573, 0.016984615474939346, 7.618407835252583e-05, -0.00875534862279892, -0.01041246298700571, -0.0024788049049675465, 0.019285254180431366, -0.0017189341597259045, -0.0010953845921903849, -0.0014746137894690037, -0.01671050488948822, 0.011556873098015785, 0.016292935237288475, -0.019651789218187332, -0.019789474084973335, 0.013781437650322914, -0.012771827168762684, 0.0008480866672471166, -0.005613279063254595, 0.008875682950019836, 0.003112074453383684, 0.018352661281824112, 0.009857667610049248, 0.013671087101101875, -0.004171578213572502, -0.01746368408203125, 0.016451295465230942, -0.010471741668879986, -0.004765049554407597, 4.6545465011149645e-05, -0.002750028856098652, 0.01201758161187172, 0.0063663385808467865, 0.007257058750838041, -0.007451723329722881, 0.018889447674155235, 0.0015766117721796036, -0.011251774616539478, 0.0045898593962192535, 0.0010478759650141]"
